universe,portfolio,strategy,weighting,rebalance_months,tc_bps,growth_multiple,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,avg_turnover_pct,avg_long_stocks,avg_short_stocks,last_long_stocks,last_short_stocks,months,monthly_rebalance_ann_return,monthly_rebalance_sharpe,monthly_rebalance_max_dd,monthly_rebalance_growth,ann_return_minus_monthly,sharpe_minus_monthly,max_dd_minus_monthly,growth_vs_monthly
top300,STR loser-minus-winner,long_short,vw,9,0,0.7313,-1.37,18.45,0.024,-52.78,39.2,85.0,84.3,90,89,272,1.71,0.19,-58.42,1.4689,-3.08,-0.166,5.640000000000001,0.4978555381578051
top300,STR loser-minus-winner,long_short,vw,9,10,0.6598,-1.82,18.4,-0.001,-53.29,39.2,85.0,84.3,90,89,272,-2.11,-0.06,-66.13,0.6162,0.2899999999999998,0.059,12.839999999999996,1.070756247971438
top300,STR loser-minus-winner,long_short,vw,9,20,0.5951,-2.26,18.35,-0.026,-54.07,39.2,85.0,84.3,90,89,272,-5.81,-0.309,-77.81,0.2577,3.55,0.283,23.740000000000002,2.309274350019402
top300,STR loser-minus-winner,long_short,vw,9,50,0.4357,-3.6,18.28,-0.102,-62.27,39.2,85.0,84.3,90,89,272,-16.13,-1.058,-98.12,0.0185,12.53,0.9560000000000001,35.85,23.55135135135135
top300,STR loser-minus-winner,long_short,vw,9,100,0.2571,-5.82,18.31,-0.228,-76.08,39.2,85.0,84.3,90,89,272,-31.07,-2.301,-99.98,0.0002,25.25,2.073,23.900000000000006,1285.5
top300,STR loser-minus-winner,long_short,vw,10,0,0.0825,-10.42,19.04,-0.459,-93.41,39.3,85.3,85.3,90,89,272,1.71,0.19,-58.42,1.4689,-12.129999999999999,-0.649,-34.989999999999995,0.05616447681938866
top300,STR loser-minus-winner,long_short,vw,10,10,0.0742,-10.84,19.05,-0.483,-94.04,39.3,85.3,85.3,90,89,272,-2.11,-0.06,-66.13,0.6162,-8.73,-0.423,-27.91000000000001,0.1204154495293736
top300,STR loser-minus-winner,long_short,vw,10,20,0.0667,-11.26,19.07,-0.507,-94.62,39.3,85.3,85.3,90,89,272,-5.81,-0.309,-77.81,0.2577,-5.45,-0.198,-16.810000000000002,0.2588280946837408
top300,STR loser-minus-winner,long_short,vw,10,50,0.0482,-12.52,19.18,-0.576,-96.03,39.3,85.3,85.3,90,89,272,-16.13,-1.058,-98.12,0.0185,3.6099999999999994,0.4820000000000001,2.0900000000000034,2.6054054054054054
top300,STR loser-minus-winner,long_short,vw,10,100,0.0278,-14.62,19.58,-0.683,-97.64,39.3,85.3,85.3,90,89,272,-31.07,-2.301,-99.98,0.0002,16.450000000000003,1.618,2.3400000000000034,138.99999999999997
top300,STR loser-minus-winner,long_short,vw,11,0,0.1955,-6.95,16.79,-0.344,-81.88,33.7,85.8,84.0,78,84,272,1.71,0.19,-58.42,1.4689,-8.66,-0.534,-23.459999999999994,0.133092790523521
top300,STR loser-minus-winner,long_short,vw,11,10,0.1789,-7.31,16.76,-0.369,-83.23,33.7,85.8,84.0,78,84,272,-2.11,-0.06,-66.13,0.6162,-5.199999999999999,-0.309,-17.10000000000001,0.29032781564427135
top300,STR loser-minus-winner,long_short,vw,11,20,0.1636,-7.68,16.74,-0.393,-84.48,33.7,85.8,84.0,78,84,272,-5.81,-0.309,-77.81,0.2577,-1.87,-0.08400000000000002,-6.670000000000002,0.6348467209934032
top300,STR loser-minus-winner,long_short,vw,11,50,0.1248,-8.77,16.73,-0.464,-87.72,33.7,85.8,84.0,78,84,272,-16.13,-1.058,-98.12,0.0185,7.359999999999999,0.5940000000000001,10.400000000000006,6.745945945945946
top300,STR loser-minus-winner,long_short,vw,11,100,0.079,-10.6,16.89,-0.576,-92.1,33.7,85.8,84.0,78,84,272,-31.07,-2.301,-99.98,0.0002,20.47,1.725,7.88000000000001,395.0
top300,STR loser-minus-winner,long_short,vw,12,0,0.2703,-5.61,16.37,-0.27,-72.95,29.9,73.3,78.4,78,84,272,1.71,0.19,-58.42,1.4689,-7.32,-0.46,-14.530000000000001,0.18401524950643336
top300,STR loser-minus-winner,long_short,vw,12,10,0.2497,-5.94,16.36,-0.292,-75.02,29.9,73.3,78.4,78,84,272,-2.11,-0.06,-66.13,0.6162,-3.8300000000000005,-0.23199999999999998,-8.89,0.4052255761116521
top300,STR loser-minus-winner,long_short,vw,12,20,0.2305,-6.27,16.35,-0.314,-76.93,29.9,73.3,78.4,78,84,272,-5.81,-0.309,-77.81,0.2577,-0.45999999999999996,-0.0050000000000000044,0.8799999999999955,0.8944509119130774
top300,STR loser-minus-winner,long_short,vw,12,50,0.1811,-7.26,16.37,-0.377,-81.87,29.9,73.3,78.4,78,84,272,-16.13,-1.058,-98.12,0.0185,8.87,0.681,16.25,9.789189189189191
top300,STR loser-minus-winner,long_short,vw,12,100,0.1204,-8.92,16.56,-0.479,-87.95,29.9,73.3,78.4,78,84,272,-31.07,-2.301,-99.98,0.0002,22.15,1.822,12.030000000000001,601.9999999999999
top300,Small,long_only,vw,1,0,35.2986,17.03,24.93,0.51,-66.56,3.5,268.3,0.0,268,0,272,17.03,0.51,-66.56,35.2986,0.0,0.0,0.0,1.0
top300,Small,long_only,vw,1,10,35.0,16.98,24.94,0.508,-66.58,3.5,268.3,0.0,268,0,272,16.98,0.508,-66.58,35.0,0.0,0.0,0.0,1.0
top300,Small,long_only,vw,1,20,34.7039,16.94,24.94,0.507,-66.6,3.5,268.3,0.0,268,0,272,16.94,0.507,-66.6,34.7039,0.0,0.0,0.0,1.0
top300,Small,long_only,vw,1,50,33.8302,16.81,24.94,0.502,-66.66,3.5,268.3,0.0,268,0,272,16.81,0.502,-66.66,33.8302,0.0,0.0,0.0,1.0
top300,Small,long_only,vw,1,100,32.4216,16.59,24.95,0.494,-66.76,3.5,268.3,0.0,268,0,272,16.59,0.494,-66.76,32.4216,0.0,0.0,0.0,1.0
top300,Small,long_only,vw,2,0,35.5327,17.06,24.91,0.511,-66.5,3.2,268.4,0.0,268,0,272,17.03,0.51,-66.56,35.2986,0.029999999999997584,0.0010000000000000009,0.060000000000002274,1.0066319910704673
top300,Small,long_only,vw,2,10,35.2595,17.02,24.91,0.51,-66.52,3.2,268.4,0.0,268,0,272,16.98,0.508,-66.58,35.0,0.03999999999999915,0.0020000000000000018,0.060000000000002274,1.0074142857142858
top300,Small,long_only,vw,2,20,34.9883,16.98,24.92,0.508,-66.54,3.2,268.4,0.0,268,0,272,16.94,0.507,-66.6,34.7039,0.03999999999999915,0.0010000000000000009,0.05999999999998806,1.0081950443610086
top300,Small,long_only,vw,2,50,34.1869,16.86,24.92,0.504,-66.59,3.2,268.4,0.0,268,0,272,16.81,0.502,-66.66,33.8302,0.05000000000000071,0.0020000000000000018,0.06999999999999318,1.0105438336161183
top300,Small,long_only,vw,2,100,32.8908,16.66,24.93,0.497,-66.69,3.2,268.4,0.0,268,0,272,16.59,0.494,-66.76,32.4216,0.07000000000000028,0.0030000000000000027,0.07000000000000739,1.0144718335924199
top300,Small,long_only,vw,3,0,35.5688,17.07,24.9,0.511,-66.46,3.0,268.5,0.0,268,0,272,17.03,0.51,-66.56,35.2986,0.03999999999999915,0.0010000000000000009,0.10000000000000853,1.0076546945204627
top300,Small,long_only,vw,3,10,35.3098,17.03,24.9,0.51,-66.47,3.0,268.5,0.0,268,0,272,16.98,0.508,-66.58,35.0,0.05000000000000071,0.0020000000000000018,0.10999999999999943,1.0088514285714287
top300,Small,long_only,vw,3,20,35.0526,16.99,24.9,0.509,-66.49,3.0,268.5,0.0,268,0,272,16.94,0.507,-66.6,34.7039,0.04999999999999716,0.0020000000000000018,0.10999999999999943,1.0100478620558497
top300,Small,long_only,vw,3,50,34.2919,16.88,24.91,0.505,-66.54,3.0,268.5,0.0,268,0,272,16.81,0.502,-66.66,33.8302,0.07000000000000028,0.0030000000000000027,0.11999999999999034,1.013647569331544
top300,Small,long_only,vw,3,100,33.0596,16.69,24.92,0.498,-66.63,3.0,268.5,0.0,268,0,272,16.59,0.494,-66.76,32.4216,0.10000000000000142,0.0040000000000000036,0.13000000000000966,1.019678239198559
top300,Small,long_only,vw,4,0,35.9587,17.12,24.88,0.514,-66.38,2.9,268.7,0.0,270,0,272,17.03,0.51,-66.56,35.2986,0.08999999999999986,0.0040000000000000036,0.18000000000000682,1.0187004583751198
top300,Small,long_only,vw,4,10,35.705,17.09,24.88,0.512,-66.4,2.9,268.7,0.0,270,0,272,16.98,0.508,-66.58,35.0,0.10999999999999943,0.0040000000000000036,0.1799999999999926,1.020142857142857
top300,Small,long_only,vw,4,20,35.453,17.05,24.88,0.511,-66.42,2.9,268.7,0.0,270,0,272,16.94,0.507,-66.6,34.7039,0.10999999999999943,0.0040000000000000036,0.1799999999999926,1.0215854702209264
top300,Small,long_only,vw,4,50,34.7074,16.94,24.89,0.507,-66.47,2.9,268.7,0.0,270,0,272,16.81,0.502,-66.66,33.8302,0.13000000000000256,0.0050000000000000044,0.18999999999999773,1.0259294949483007
top300,Small,long_only,vw,4,100,33.4982,16.76,24.9,0.501,-66.56,2.9,268.7,0.0,270,0,272,16.59,0.494,-66.76,32.4216,0.1700000000000017,0.007000000000000006,0.20000000000000284,1.0332062575566905
top300,Small,long_only,vw,5,0,36.9432,17.26,24.9,0.518,-66.43,2.9,268.3,0.0,268,0,272,17.03,0.51,-66.56,35.2986,0.23000000000000043,0.008000000000000007,0.12999999999999545,1.0465910829324674
top300,Small,long_only,vw,5,10,36.6931,17.23,24.9,0.517,-66.45,2.9,268.3,0.0,268,0,272,16.98,0.508,-66.58,35.0,0.25,0.009000000000000008,0.12999999999999545,1.0483742857142857
top300,Small,long_only,vw,5,20,36.4447,17.19,24.9,0.516,-66.47,2.9,268.3,0.0,268,0,272,16.94,0.507,-66.6,34.7039,0.25,0.009000000000000008,0.12999999999999545,1.050161509225188
top300,Small,long_only,vw,5,50,35.7091,17.09,24.9,0.512,-66.51,2.9,268.3,0.0,268,0,272,16.81,0.502,-66.66,33.8302,0.28000000000000114,0.010000000000000009,0.14999999999999147,1.0555391336734634
top300,Small,long_only,vw,5,100,34.5147,16.91,24.9,0.506,-66.59,2.9,268.3,0.0,268,0,272,16.59,0.494,-66.76,32.4216,0.3200000000000003,0.01200000000000001,0.1700000000000017,1.064558812643423
top300,Small,long_only,vw,6,0,36.2983,17.17,24.85,0.516,-66.24,2.8,268.8,0.0,268,0,272,17.03,0.51,-66.56,35.2986,0.14000000000000057,0.006000000000000005,0.3200000000000074,1.028321236536293
top300,Small,long_only,vw,6,10,36.0549,17.14,24.85,0.514,-66.26,2.8,268.8,0.0,268,0,272,16.98,0.508,-66.58,35.0,0.16000000000000014,0.006000000000000005,0.3199999999999932,1.03014
top300,Small,long_only,vw,6,20,35.8132,17.1,24.85,0.513,-66.27,2.8,268.8,0.0,268,0,272,16.94,0.507,-66.6,34.7039,0.16000000000000014,0.006000000000000005,0.3299999999999983,1.031964707136662
top300,Small,long_only,vw,6,50,35.0971,17.0,24.86,0.509,-66.32,2.8,268.8,0.0,268,0,272,16.81,0.502,-66.66,33.8302,0.19000000000000128,0.007000000000000006,0.3400000000000034,1.0374487883606955
top300,Small,long_only,vw,6,100,33.9343,16.82,24.86,0.503,-66.4,2.8,268.8,0.0,268,0,272,16.59,0.494,-66.76,32.4216,0.23000000000000043,0.009000000000000008,0.35999999999999943,1.0466571668270537
top300,Small,long_only,vw,7,0,39.0426,17.55,24.68,0.53,-64.66,2.8,268.2,0.0,270,0,272,17.03,0.51,-66.56,35.2986,0.5199999999999996,0.020000000000000018,1.9000000000000057,1.106066529550747
top300,Small,long_only,vw,7,10,38.7913,17.51,24.68,0.529,-64.67,2.8,268.2,0.0,270,0,272,16.98,0.508,-66.58,35.0,0.5300000000000011,0.02100000000000002,1.9099999999999966,1.1083228571428572
top300,Small,long_only,vw,7,20,38.5415,17.48,24.68,0.527,-64.68,2.8,268.2,0.0,270,0,272,16.94,0.507,-66.6,34.7039,0.5399999999999991,0.020000000000000018,1.9199999999999875,1.1105812315042403
top300,Small,long_only,vw,7,50,37.8013,17.38,24.69,0.524,-64.72,2.8,268.2,0.0,270,0,272,16.81,0.502,-66.66,33.8302,0.5700000000000003,0.02200000000000002,1.9399999999999977,1.1173832847574061
top300,Small,long_only,vw,7,100,36.598,17.21,24.69,0.518,-64.78,2.8,268.2,0.0,270,0,272,16.59,0.494,-66.76,32.4216,0.620000000000001,0.02400000000000002,1.980000000000004,1.1288153576627928
top300,Small,long_only,vw,8,0,39.0319,17.55,24.54,0.532,-64.49,2.7,268.8,0.0,270,0,272,17.03,0.51,-66.56,35.2986,0.5199999999999996,0.02200000000000002,2.0700000000000074,1.105763401381358
top300,Small,long_only,vw,8,10,38.7832,17.51,24.54,0.53,-64.51,2.7,268.8,0.0,270,0,272,16.98,0.508,-66.58,35.0,0.5300000000000011,0.02200000000000002,2.069999999999993,1.1080914285714285
top300,Small,long_only,vw,8,20,38.5361,17.48,24.55,0.529,-64.52,2.7,268.8,0.0,270,0,272,16.94,0.507,-66.6,34.7039,0.5399999999999991,0.02200000000000002,2.0799999999999983,1.1104256293961197
top300,Small,long_only,vw,8,50,37.8039,17.38,24.55,0.526,-64.56,2.7,268.8,0.0,270,0,272,16.81,0.502,-66.66,33.8302,0.5700000000000003,0.02400000000000002,2.0999999999999943,1.1174601391655976
top300,Small,long_only,vw,8,100,36.613,17.22,24.56,0.52,-64.63,2.7,268.8,0.0,270,0,272,16.59,0.494,-66.76,32.4216,0.629999999999999,0.026000000000000023,2.1300000000000097,1.1292780121894046
top300,Small,long_only,vw,9,0,41.6678,17.89,24.44,0.544,-63.99,2.7,268.3,0.0,268,0,272,17.03,0.51,-66.56,35.2986,0.8599999999999994,0.03400000000000003,2.5700000000000003,1.1804377510722805
top300,Small,long_only,vw,9,10,41.414,17.85,24.44,0.543,-64.01,2.7,268.3,0.0,268,0,272,16.98,0.508,-66.58,35.0,0.870000000000001,0.03500000000000003,2.569999999999993,1.183257142857143
top300,Small,long_only,vw,9,20,41.1616,17.82,24.44,0.542,-64.04,2.7,268.3,0.0,268,0,272,16.94,0.507,-66.6,34.7039,0.879999999999999,0.03500000000000003,2.559999999999988,1.1860799506683688
top300,Small,long_only,vw,9,50,40.4133,17.73,24.43,0.539,-64.1,2.7,268.3,0.0,268,0,272,16.81,0.502,-66.66,33.8302,0.9200000000000017,0.03700000000000003,2.5600000000000023,1.1945924056020953
top300,Small,long_only,vw,9,100,39.195,17.57,24.42,0.533,-64.22,2.7,268.3,0.0,268,0,272,16.59,0.494,-66.76,32.4216,0.9800000000000004,0.039000000000000035,2.5400000000000063,1.2089162780368643
top300,Small,long_only,vw,10,0,38.6065,17.49,24.58,0.529,-66.26,2.7,267.9,0.0,268,0,272,17.03,0.51,-66.56,35.2986,0.4599999999999973,0.019000000000000017,0.29999999999999716,1.0937119319179796
top300,Small,long_only,vw,10,10,38.3686,17.46,24.58,0.528,-66.27,2.7,267.9,0.0,268,0,272,16.98,0.508,-66.58,35.0,0.4800000000000004,0.020000000000000018,0.3100000000000023,1.0962457142857143
top300,Small,long_only,vw,10,20,38.1321,17.43,24.58,0.527,-66.29,2.7,267.9,0.0,268,0,272,16.94,0.507,-66.6,34.7039,0.48999999999999844,0.020000000000000018,0.30999999999998806,1.0987842864922963
top300,Small,long_only,vw,10,50,37.4308,17.33,24.58,0.524,-66.33,2.7,267.9,0.0,268,0,272,16.81,0.502,-66.66,33.8302,0.5199999999999996,0.02200000000000002,0.3299999999999983,1.1064315315901176
top300,Small,long_only,vw,10,100,36.2894,17.17,24.58,0.518,-66.4,2.7,267.9,0.0,268,0,272,16.59,0.494,-66.76,32.4216,0.5800000000000018,0.02400000000000002,0.35999999999999943,1.119297011868631
top300,Small,long_only,vw,11,0,42.5051,17.99,24.22,0.55,-63.45,2.6,268.2,0.0,270,0,272,17.03,0.51,-66.56,35.2986,0.9599999999999973,0.040000000000000036,3.1099999999999994,1.2041582385703682
top300,Small,long_only,vw,11,10,42.2535,17.96,24.22,0.549,-63.47,2.6,268.2,0.0,270,0,272,16.98,0.508,-66.58,35.0,0.9800000000000004,0.041000000000000036,3.1099999999999994,1.2072428571428573
top300,Small,long_only,vw,11,20,42.0034,17.93,24.22,0.548,-63.48,2.6,268.2,0.0,270,0,272,16.94,0.507,-66.6,34.7039,0.9899999999999984,0.041000000000000036,3.1199999999999974,1.2103365904120287
top300,Small,long_only,vw,11,50,41.2616,17.83,24.21,0.545,-63.53,2.6,268.2,0.0,270,0,272,16.81,0.502,-66.66,33.8302,1.0199999999999996,0.04300000000000004,3.1299999999999955,1.2196676342439596
top300,Small,long_only,vw,11,100,40.0529,17.68,24.21,0.54,-63.6,2.6,268.2,0.0,270,0,272,16.59,0.494,-66.76,32.4216,1.0899999999999999,0.04600000000000004,3.1600000000000037,1.2353770325955538
top300,Small,long_only,vw,12,0,36.7799,17.24,24.76,0.519,-65.99,2.6,269.6,0.0,270,0,272,17.03,0.51,-66.56,35.2986,0.2099999999999973,0.009000000000000008,0.5700000000000074,1.0419648371323509
top300,Small,long_only,vw,12,10,36.5522,17.21,24.77,0.518,-66.0,2.6,269.6,0.0,270,0,272,16.98,0.508,-66.58,35.0,0.23000000000000043,0.010000000000000009,0.5799999999999983,1.0443485714285714
top300,Small,long_only,vw,12,20,36.3257,17.17,24.77,0.517,-66.02,2.6,269.6,0.0,270,0,272,16.94,0.507,-66.6,34.7039,0.23000000000000043,0.010000000000000009,0.5799999999999983,1.0467324998054974
top300,Small,long_only,vw,12,50,35.6544,17.08,24.77,0.513,-66.07,2.6,269.6,0.0,270,0,272,16.81,0.502,-66.66,33.8302,0.2699999999999996,0.01100000000000001,0.5900000000000034,1.0539222351626654
top300,Small,long_only,vw,12,100,34.5618,16.92,24.78,0.507,-66.14,2.6,269.6,0.0,270,0,272,16.59,0.494,-66.76,32.4216,0.33000000000000185,0.013000000000000012,0.6200000000000045,1.0660115478569843
top300,Value,long_only,vw,1,0,37.4124,17.33,27.95,0.49,-57.98,8.5,86.1,0.0,88,0,272,17.33,0.49,-57.98,37.4124,0.0,0.0,0.0,1.0
top300,Value,long_only,vw,1,10,36.5906,17.21,27.96,0.486,-58.03,8.5,86.1,0.0,88,0,272,17.21,0.486,-58.03,36.5906,0.0,0.0,0.0,1.0
top300,Value,long_only,vw,1,20,35.7863,17.1,27.96,0.482,-58.08,8.5,86.1,0.0,88,0,272,17.1,0.482,-58.08,35.7863,0.0,0.0,0.0,1.0
top300,Value,long_only,vw,1,50,33.4743,16.75,27.98,0.472,-58.22,8.5,86.1,0.0,88,0,272,16.75,0.472,-58.22,33.4743,0.0,0.0,0.0,1.0
top300,Value,long_only,vw,1,100,29.9375,16.18,28.01,0.454,-58.47,8.5,86.1,0.0,88,0,272,16.18,0.454,-58.47,29.9375,0.0,0.0,0.0,1.0
top300,Value,long_only,vw,2,0,37.9505,17.4,27.95,0.492,-58.04,7.9,86.1,0.0,88,0,272,17.33,0.49,-57.98,37.4124,0.07000000000000028,0.0020000000000000018,-0.060000000000002274,1.0143829318621633
top300,Value,long_only,vw,2,10,37.18,17.29,27.95,0.489,-58.08,7.9,86.1,0.0,88,0,272,17.21,0.486,-58.03,36.5906,0.0799999999999983,0.0030000000000000027,-0.04999999999999716,1.0161079621542144
top300,Value,long_only,vw,2,20,36.4244,17.19,27.95,0.485,-58.12,7.9,86.1,0.0,88,0,272,17.1,0.482,-58.08,35.7863,0.08999999999999986,0.0030000000000000027,-0.03999999999999915,1.0178308458823628
top300,Value,long_only,vw,2,50,34.245,16.87,27.97,0.475,-58.25,7.9,86.1,0.0,88,0,272,16.75,0.472,-58.22,33.4743,0.120000000000001,0.0030000000000000027,-0.030000000000001137,1.023023633055807
top300,Value,long_only,vw,2,100,30.8877,16.34,28.0,0.459,-58.47,7.9,86.1,0.0,88,0,272,16.18,0.454,-58.47,29.9375,0.16000000000000014,0.0050000000000000044,0.0,1.0317394572025052
top300,Value,long_only,vw,3,0,37.9346,17.4,27.94,0.492,-57.98,7.6,86.1,0.0,88,0,272,17.33,0.49,-57.98,37.4124,0.07000000000000028,0.0020000000000000018,0.0,1.013957939079022
top300,Value,long_only,vw,3,10,37.193,17.3,27.94,0.489,-58.03,7.6,86.1,0.0,88,0,272,17.21,0.486,-58.03,36.5906,0.08999999999999986,0.0030000000000000027,0.0,1.016463244658464
top300,Value,long_only,vw,3,20,36.4652,17.19,27.95,0.486,-58.07,7.6,86.1,0.0,88,0,272,17.1,0.482,-58.08,35.7863,0.08999999999999986,0.0040000000000000036,0.00999999999999801,1.0189709469825046
top300,Value,long_only,vw,3,50,34.3627,16.89,27.96,0.476,-58.21,7.6,86.1,0.0,88,0,272,16.75,0.472,-58.22,33.4743,0.14000000000000057,0.0040000000000000036,0.00999999999999801,1.0265397633408315
top300,Value,long_only,vw,3,100,31.1134,16.38,27.99,0.46,-58.43,7.6,86.1,0.0,88,0,272,16.18,0.454,-58.47,29.9375,0.1999999999999993,0.006000000000000005,0.03999999999999915,1.0392784968684758
top300,Value,long_only,vw,4,0,38.4301,17.47,27.9,0.494,-57.87,7.4,86.2,0.0,88,0,272,17.33,0.49,-57.98,37.4124,0.14000000000000057,0.0040000000000000036,0.10999999999999943,1.0272022110316368
top300,Value,long_only,vw,4,10,37.6959,17.37,27.9,0.491,-57.91,7.4,86.2,0.0,88,0,272,17.21,0.486,-58.03,36.5906,0.16000000000000014,0.0050000000000000044,0.12000000000000455,1.0302072116882477
top300,Value,long_only,vw,4,20,36.9751,17.27,27.91,0.488,-57.96,7.4,86.2,0.0,88,0,272,17.1,0.482,-58.08,35.7863,0.16999999999999815,0.006000000000000005,0.11999999999999744,1.033219416368834
top300,Value,long_only,vw,4,50,34.8907,16.97,27.92,0.479,-58.09,7.4,86.2,0.0,88,0,272,16.75,0.472,-58.22,33.4743,0.21999999999999886,0.007000000000000006,0.12999999999999545,1.0423130580773907
top300,Value,long_only,vw,4,100,31.6634,16.47,27.96,0.463,-58.3,7.4,86.2,0.0,88,0,272,16.18,0.454,-58.47,29.9375,0.28999999999999915,0.009000000000000008,0.1700000000000017,1.0576501043841335
top300,Value,long_only,vw,5,0,33.9965,16.83,27.64,0.477,-57.88,7.3,86.3,0.0,88,0,272,17.33,0.49,-57.98,37.4124,-0.5,-0.013000000000000012,0.09999999999999432,0.9086960472998257
top300,Value,long_only,vw,5,10,33.3608,16.74,27.64,0.474,-57.92,7.3,86.3,0.0,88,0,272,17.21,0.486,-58.03,36.5906,-0.4700000000000024,-0.01200000000000001,0.10999999999999943,0.9117314282903258
top300,Value,long_only,vw,5,20,32.7365,16.64,27.64,0.47,-57.96,7.3,86.3,0.0,88,0,272,17.1,0.482,-58.08,35.7863,-0.46000000000000085,-0.01200000000000001,0.11999999999999744,0.9147774427644099
top300,Value,long_only,vw,5,50,30.9296,16.35,27.65,0.461,-58.08,7.3,86.3,0.0,88,0,272,16.75,0.472,-58.22,33.4743,-0.3999999999999986,-0.010999999999999954,0.14000000000000057,0.9239804865224964
top300,Value,long_only,vw,5,100,28.1273,15.86,27.67,0.446,-58.28,7.3,86.3,0.0,88,0,272,16.18,0.454,-58.47,29.9375,-0.3200000000000003,-0.008000000000000007,0.18999999999999773,0.9395340292275575
top300,Value,long_only,vw,6,0,38.3509,17.46,27.91,0.494,-57.72,7.2,86.2,0.0,88,0,272,17.33,0.49,-57.98,37.4124,0.13000000000000256,0.0040000000000000036,0.259999999999998,1.025085265847687
top300,Value,long_only,vw,6,10,37.6394,17.36,27.91,0.491,-57.77,7.2,86.2,0.0,88,0,272,17.21,0.486,-58.03,36.5906,0.14999999999999858,0.0050000000000000044,0.259999999999998,1.0286630992659316
top300,Value,long_only,vw,6,20,36.9404,17.26,27.92,0.488,-57.81,7.2,86.2,0.0,88,0,272,17.1,0.482,-58.08,35.7863,0.16000000000000014,0.006000000000000005,0.269999999999996,1.0322497715606251
top300,Value,long_only,vw,6,50,34.9168,16.97,27.93,0.479,-57.93,7.2,86.2,0.0,88,0,272,16.75,0.472,-58.22,33.4743,0.21999999999999886,0.007000000000000006,0.28999999999999915,1.0430927607149365
top300,Value,long_only,vw,6,100,31.7762,16.48,27.96,0.464,-58.14,7.2,86.2,0.0,88,0,272,16.18,0.454,-58.47,29.9375,0.3000000000000007,0.010000000000000009,0.3299999999999983,1.0614179540709812
top300,Value,long_only,vw,7,0,38.1995,17.43,27.92,0.494,-58.87,7.1,86.1,0.0,88,0,272,17.33,0.49,-57.98,37.4124,0.10000000000000142,0.0040000000000000036,-0.8900000000000006,1.0210384792207932
top300,Value,long_only,vw,7,10,37.5024,17.34,27.92,0.491,-58.9,7.1,86.1,0.0,88,0,272,17.21,0.486,-58.03,36.5906,0.129999999999999,0.0050000000000000044,-0.8699999999999974,1.0249189682596076
top300,Value,long_only,vw,7,20,36.8175,17.24,27.93,0.488,-58.93,7.1,86.1,0.0,88,0,272,17.1,0.482,-58.08,35.7863,0.13999999999999702,0.006000000000000005,-0.8500000000000014,1.0288154964329927
top300,Value,long_only,vw,7,50,34.8332,16.96,27.94,0.479,-59.02,7.1,86.1,0.0,88,0,272,16.75,0.472,-58.22,33.4743,0.21000000000000085,0.007000000000000006,-0.8000000000000043,1.040595322381648
top300,Value,long_only,vw,7,100,31.75,16.48,27.97,0.464,-59.17,7.1,86.1,0.0,88,0,272,16.18,0.454,-58.47,29.9375,0.3000000000000007,0.010000000000000009,-0.7000000000000028,1.0605427974947808
top300,Value,long_only,vw,8,0,35.3963,17.04,27.85,0.482,-58.58,7.0,86.2,0.0,88,0,272,17.33,0.49,-57.98,37.4124,-0.28999999999999915,-0.008000000000000007,-0.6000000000000014,0.9461114496797852
top300,Value,long_only,vw,8,10,34.7591,16.95,27.86,0.479,-58.61,7.0,86.2,0.0,88,0,272,17.21,0.486,-58.03,36.5906,-0.26000000000000156,-0.007000000000000006,-0.5799999999999983,0.9499461610358944
top300,Value,long_only,vw,8,20,34.1326,16.85,27.86,0.476,-58.64,7.0,86.2,0.0,88,0,272,17.1,0.482,-58.08,35.7863,-0.25,-0.006000000000000005,-0.5600000000000023,0.9537895786935223
top300,Value,long_only,vw,8,50,32.3169,16.57,27.88,0.467,-58.73,7.0,86.2,0.0,88,0,272,16.75,0.472,-58.22,33.4743,-0.17999999999999972,-0.004999999999999949,-0.509999999999998,0.9654242209695199
top300,Value,long_only,vw,8,100,29.4922,16.1,27.92,0.452,-58.89,7.0,86.2,0.0,88,0,272,16.18,0.454,-58.47,29.9375,-0.0799999999999983,-0.0020000000000000018,-0.4200000000000017,0.9851256784968685
top300,Value,long_only,vw,9,0,38.7654,17.51,27.73,0.497,-59.37,6.9,85.8,0.0,88,0,272,17.33,0.49,-57.98,37.4124,0.18000000000000327,0.007000000000000006,-1.3900000000000006,1.0361644802258074
top300,Value,long_only,vw,9,10,38.0995,17.42,27.73,0.494,-59.44,6.9,85.8,0.0,88,0,272,17.21,0.486,-58.03,36.5906,0.21000000000000085,0.008000000000000007,-1.4099999999999966,1.0412373669740316
top300,Value,long_only,vw,9,20,37.4445,17.33,27.73,0.492,-59.5,6.9,85.8,0.0,88,0,272,17.1,0.482,-58.08,35.7863,0.22999999999999687,0.010000000000000009,-1.4200000000000017,1.0463361677513463
top300,Value,long_only,vw,9,50,35.5427,17.06,27.72,0.483,-59.7,6.9,85.8,0.0,88,0,272,16.75,0.472,-58.22,33.4743,0.3099999999999987,0.01100000000000001,-1.480000000000004,1.0617906871838994
top300,Value,long_only,vw,9,100,32.5747,16.61,27.71,0.469,-60.03,6.9,85.8,0.0,88,0,272,16.18,0.454,-58.47,29.9375,0.4299999999999997,0.014999999999999958,-1.5600000000000023,1.0880901878914404
