Month,BG,BN,BV,SG,SN,SV,n_BG,n_BN,n_BV,n_SG,n_SN,n_SV,SMB,HML
2005-08,0.030533528833775296,0.037868491785123345,,0.06760447859868905,0.07157845259501767,0.02877901973376641,14.0,15.0,,70.0,97.0,84.0,0.035390455287404046,-0.03882545886492264
2005-09,0.08581440541817875,0.11390606409889453,,0.045009145111312265,0.06991452465900329,0.025420453752073587,14.0,15.0,,69.0,97.0,84.0,-0.042398399873378866,-0.01958869135923868
2005-10,-0.06546173323945566,-0.09123964136140048,-0.10910748661457638,-0.07622693419342529,-0.09193370735857317,-0.12425677899175826,10.0,15.0,5.0,76.0,98.0,81.0,-0.008869519776108068,-0.045837799086726846
2005-11,0.12003961476584346,0.11293210527916518,0.09107152237853712,0.13276224071280668,0.13333869778862897,0.0976990636392716,10.0,15.0,5.0,76.0,98.0,81.0,0.013252253239053829,-0.03201563473042071
2005-12,0.06968101962336945,0.08548887906519882,0.059649294681466895,0.06401519033041202,0.06353720127428761,0.038546388985244324,10.0,15.0,5.0,76.0,98.0,81.0,-0.01624013759336374,-0.017750263143535124
2006-01,0.04662437776523668,0.10460324542950271,0.013674389129633006,0.05508542431129407,0.10270090562886662,0.02903319707681869,10.0,15.0,5.0,76.0,98.0,80.0,0.007305838230868995,-0.029501107935039524
2006-02,0.05576987007551093,0.015655567938951856,0.06092656503062022,0.04290919193610167,0.018340550098058787,0.0056401108302979105,10.0,15.0,5.0,76.0,98.0,80.0,-0.02182071672687488,-0.016056193075347235
2006-03,0.09875703388411776,0.10745228460389276,0.06524082656191345,0.1263060602240764,0.1213990889679361,0.06712840573048888,10.0,15.0,5.0,76.0,96.0,80.0,0.014461136624192466,-0.04634693090789591
2006-04,0.04355200043555931,0.04522874714434085,0.00952942468374041,0.05881330269993062,0.15502315069286046,0.06089200521712871,10.0,15.0,5.0,76.0,96.0,80.0,0.05880609544875973,-0.015971936617310403
2006-05,-0.12022124623935278,-0.13075199487742123,-0.1443026975383287,-0.16395256832949393,-0.17813706748441177,-0.13106645026294617,10.0,15.0,5.0,76.0,95.0,81.0,-0.025960049140583055,0.004402333383785921
2006-06,0.035406590376535756,0.019121762765527586,-0.04814959022975745,-0.07356889434760602,-0.0835094082399438,-0.10766701686194542,10.0,15.0,5.0,76.0,95.0,81.0,-0.09037469412060038,-0.0588271515603163
2006-07,0.011392604259229278,-0.0005909324445509845,0.029827299535753065,-0.0059447843687431175,-0.005727218508516993,-0.02217742290023744,10.0,15.0,5.0,76.0,95.0,81.0,-0.024826132375976303,0.001101028372514733
2006-08,0.0559697253793294,0.09363677661866208,0.10910966471668966,0.10828189964310858,0.08790671746757371,0.14327496460189937,10.0,15.0,5.0,76.0,95.0,81.0,0.026915804999300172,0.044066502148075525
2006-09,0.05053907622576558,0.04489300464280208,0.04926131512296572,0.062009092177448544,0.07438075175624405,0.10045642456281942,10.0,15.0,5.0,76.0,95.0,81.0,0.03071762416832621,0.018584785641285507
2006-10,0.04994313671316227,0.06302308708157914,0.045723866327901125,0.04696187752481016,0.057124852421229944,0.021754747289548817,12.0,10.0,7.0,74.0,105.0,79.0,-0.01094953762901787,-0.014713200310261245
2006-11,0.08733238009264331,0.030034961069079685,0.06294552438484936,0.05252986120780725,0.07029614036809305,-0.004949333853095457,12.0,10.0,7.0,74.0,105.0,79.0,-0.02081206594125584,-0.04093302538434833
2006-12,-0.009084799357456251,0.014636110699401326,0.011752769540146119,0.02118552115320037,0.025846183078908753,-0.004451328288223702,12.0,10.0,7.0,74.0,105.0,79.0,0.008425431687264744,-0.002399640271910853
2007-01,0.04068591158781135,0.003891527175384695,0.048023469653135704,0.021374528129451682,0.021016384385934197,0.04833782397524303,12.0,10.0,7.0,74.0,104.0,79.0,-0.0006240573085676155,0.017150426955557848
2007-02,-0.0717044676887011,-0.11939411485091138,-0.052017953513069336,-0.0709627702284203,-0.08670860920268111,-0.10233970410797968,12.0,10.0,7.0,74.0,104.0,79.0,-0.005631515828799762,-0.005845209851963806
2007-03,0.006912879151958301,0.04092096580886336,0.03915213170449157,0.006331641896876702,-0.005661480052838733,-0.007785832891938642,12.0,10.0,7.0,74.0,104.0,79.0,-0.03136721590440464,0.00906088888185896
2007-04,0.04796888093576545,0.06417491627130485,0.10158677220246941,0.059931723601922664,0.07750381558714214,0.09642200354023533,12.0,10.0,7.0,74.0,104.0,79.0,0.006708991106586811,0.045054085602508315
2007-05,0.03487435927488448,0.01677790689952474,0.07752572097827079,0.06407514177714115,0.05783727840379115,0.08671099497600651,12.0,10.0,7.0,74.0,104.0,79.0,0.026481809334752932,0.032643607451125836
2007-06,-0.004751310824404973,-0.007542105319935019,-0.004325723693459147,0.05616045712783795,0.03591411823815804,0.04539431581785789,12.0,10.0,7.0,74.0,104.0,79.0,0.05136267700721767,-0.005170277089517119
2007-07,0.06662882816560962,0.05909744042344709,0.0623195451641867,0.009320304396765795,0.01634039796113752,0.0677749906825697,12.0,10.0,7.0,74.0,104.0,79.0,-0.0315367069042568,0.027072701642190493
2007-08,-0.005186813652923941,-0.03676715354237669,0.024429664881312662,-0.02090526525607919,-0.012246179370783056,-0.03706551640006798,12.0,10.0,7.0,74.0,104.0,79.0,-0.01756421957098075,0.0067281136951239055
2007-09,0.07540418063679505,0.14644824421650884,0.16597532995275877,0.11554866281575066,0.11249675923015559,0.2003325238216069,12.0,10.0,7.0,74.0,104.0,79.0,0.013516730353816833,0.08767750516090998
2007-10,0.25866354184581003,0.32066940522728343,0.20863874636727592,0.12130813535432727,0.12207035092352134,0.13102626841854584,13.0,11.0,5.0,73.0,103.0,81.0,-0.13785564624799163,-0.020153331207157774
2007-11,-0.06511486819849045,-0.06310272812798515,0.008708189221043551,0.03830210056463605,0.027819499281653046,0.126560640716648,13.0,11.0,5.0,73.0,103.0,80.0,0.10406388255612305,0.08104079878577297
2007-12,0.06007012493296371,0.07875180406359152,0.12807354026120774,0.09571119764986717,0.11729025317424874,0.18170357911611235,13.0,11.0,5.0,73.0,103.0,80.0,0.0426031868941551,0.07699789839724461
