co_code,Month,monthly_ret,prev_mcap,Size_Label_annual,BM_Label,OP_Label,INV_Label,AT_Label,SG_Label,ACC_Label,Size_Label_monthly_mom,Mom_Label,weight_mom,Size_Label_monthly_vol,Vol_Label,weight_vol,Size_Label_monthly_str,Str_Label,weight_str,Month_str
96326,2004-05,-0.30705900434192956,13949.5204,S,N,R,A,H,N,N,S,N,13949.5204,S,H,13949.5204,S,N,13949.5204,2004-05
96326,2004-06,0.11158499751972584,9690.5813,S,N,R,A,H,N,N,S,L,9690.5813,S,N,9690.5813,S,L,9690.5813,2004-06
96326,2004-07,0.09656974392017159,10716.0045,S,N,R,A,H,N,N,S,L,10716.0045,S,N,10716.0045,S,H,10716.0045,2004-07
96326,2004-08,0.08125887340698923,11848.8424,S,N,R,A,H,N,N,S,L,11848.8424,S,N,11848.8424,S,N,11848.8424,2004-08
96326,2004-09,-0.015296647659736373,12461.2172,S,N,R,A,H,N,N,S,L,12461.2172,S,N,12461.2172,S,N,12461.2172,2004-09
96326,2004-10,-0.061061692496831244,12451.2509,S,N,R,A,H,N,N,S,L,12451.2509,S,N,12451.2509,S,L,12451.2509,2004-10
96326,2004-11,0.008090432563572891,11744.7498,S,N,R,A,H,N,N,S,L,11744.7498,S,N,11744.7498,S,L,11744.7498,2004-11
96326,2004-12,0.10041920658823456,12135.6508,S,N,R,A,H,N,N,S,L,12135.6508,S,N,12135.6508,S,L,12135.6508,2004-12
96326,2005-01,-0.08843299663228199,13584.0888,S,N,R,A,H,N,N,S,L,13584.0888,S,N,13584.0888,S,N,13584.0888,2005-01
96326,2005-02,0.039669827281307635,12320.5814,S,N,R,A,H,N,N,S,L,12320.5814,S,N,12320.5814,S,L,12320.5814,2005-02
96326,2005-03,-0.09789353346758034,12873.1582,S,N,R,A,H,N,N,S,L,12873.1582,S,N,12873.1582,S,N,12873.1582,2005-03
96326,2005-04,-0.021373213242775524,11764.6824,S,N,R,A,H,N,N,S,L,11764.6824,S,N,11764.6824,S,L,11764.6824,2005-04
96326,2005-05,0.008988344955121352,11573.1077,S,N,R,A,H,N,N,S,L,11573.1077,S,N,11573.1077,S,N,11573.1077,2005-05
96326,2005-06,-0.1053887213053527,11713.7435,S,N,R,A,H,N,N,S,L,11713.7435,S,L,11713.7435,S,L,11713.7435,2005-06
96326,2005-07,-0.08722448862907095,10297.4192,S,N,R,A,H,N,N,S,L,10297.4192,S,L,10297.4192,S,L,10297.4192,2005-07
96326,2005-08,0.02736072514775234,9393.8066,S,N,R,A,H,N,N,S,L,9393.8066,S,L,9393.8066,S,L,9393.8066,2005-08
96326,2005-09,0.1586808479589823,9500.1139,S,N,R,A,H,N,N,S,L,9500.1139,S,L,9500.1139,S,N,9500.1139,2005-09
96326,2005-10,-0.03277194398972483,10999.4908,S,V,N,C,H,N,C,S,L,10999.4908,S,L,10999.4908,S,H,10999.4908,2005-10
96326,2005-11,0.14386648816779135,10731.5076,S,V,N,C,H,N,C,S,L,10731.5076,S,L,10731.5076,S,H,10731.5076,2005-11
96326,2005-12,0.058877245583957905,12516.5856,S,V,N,C,H,N,C,S,L,12516.5856,S,L,12516.5856,S,N,12516.5856,2005-12
96326,2006-01,-0.14983766923240238,13220.8719,S,V,N,C,H,N,C,S,L,13220.8719,S,N,13220.8719,S,N,13220.8719,2006-01
96326,2006-02,0.05681048260911359,11532.135,S,V,N,C,H,N,C,S,L,11532.135,S,N,11532.135,S,L,11532.135,2006-02
96326,2006-03,0.009091302949504554,12308.4003,S,V,N,C,H,N,C,S,L,12308.4003,S,N,12308.4003,S,H,12308.4003,2006-03
96326,2006-04,-0.03238641566110301,12539.8403,S,V,N,C,H,N,C,S,L,12539.8403,S,N,12539.8403,S,N,12539.8403,2006-04
96326,2006-05,-0.16283571937878505,12040.4172,S,V,N,C,H,N,C,S,L,12040.4172,S,N,12040.4172,S,L,12040.4172,2006-05
96326,2006-06,-0.12996613720525696,10208.8297,S,V,N,C,H,N,C,S,L,10208.8297,S,N,10208.8297,S,N,10208.8297,2006-06
96326,2006-07,-0.047899479185608995,8853.4108,S,V,N,C,H,N,C,S,L,8853.4108,S,N,8853.4108,S,N,8853.4108,2006-07
96326,2006-08,0.2672356949892869,8422.6444,S,V,N,C,H,N,C,S,L,8422.6444,S,N,8422.6444,S,N,8422.6444,2006-08
96326,2006-09,0.11337936018311945,10719.3266,S,V,N,C,H,N,C,S,L,10719.3266,S,N,10719.3266,S,H,10719.3266,2006-09
96326,2006-10,,,,,,,,,,S,L,11709.314,S,N,11709.314,S,H,11709.314,2006-10
96379,2001-10,0.4159153962920312,15799.7174,S,G,,,,,,,,,,,,,,,2001-10
96379,2001-11,-0.022156077880206015,22388.4419,S,G,,,,,,S,L,22388.4419,S,H,22388.4419,S,H,22388.4419,2001-11
96379,2001-12,-0.12025189673684689,22278.2625,S,G,,,,,,S,N,22278.2625,S,N,22278.2625,S,L,22278.2625,2001-12
96379,2002-01,-0.013866086512112852,19545.8149,S,G,,,,,,S,L,19545.8149,S,N,19545.8149,S,L,19545.8149,2002-01
96379,2002-02,0.41408785201426346,19920.4247,S,G,,,,,,S,L,19920.4247,S,N,19920.4247,S,N,19920.4247,2002-02
96379,2002-03,-0.02580636971369199,27544.835,S,G,,,,,,S,L,27544.835,S,H,27544.835,S,H,27544.835,2002-03
96379,2002-04,-0.07929487587661588,27302.4405,S,G,,,,,,S,L,27302.4405,S,H,27302.4405,S,L,27302.4405,2002-04
96379,2002-05,0.23506246414184973,24823.4053,S,G,,,,,,S,L,24823.4053,S,H,24823.4053,S,L,24823.4053,2002-05
96379,2002-06,-0.0005879163156159439,30464.5875,S,G,,,,,,S,L,30464.5875,S,H,30464.5875,S,H,30464.5875,2002-06
96379,2002-07,-0.0053886884501788135,84414.4243,S,G,,,,,,B,N,84414.4243,B,H,84414.4243,B,L,84414.4243,2002-07
96379,2002-08,-0.0029770106371922456,86192.2154,S,G,,,,,,B,N,86192.2154,B,H,86192.2154,B,H,86192.2154,2002-08
96379,2002-09,-0.005335503425023647,88031.3096,S,G,,,,,,B,N,88031.3096,B,H,88031.3096,B,N,88031.3096,2002-09
96379,2002-10,-0.03604623044331878,86008.306,B,V,,A,,,A,B,W,86008.306,B,H,86008.306,B,H,86008.306,2002-10
96379,2002-11,-0.030660055021331623,82697.9364,B,V,,A,,,A,B,N,82697.9364,B,N,82697.9364,B,N,82697.9364,2002-11
96379,2002-12,0.046860063190221624,81625.1314,B,V,,A,,,A,B,N,81625.1314,B,N,81625.1314,B,L,81625.1314,2002-12
96379,2003-01,0.05719959367424021,86131.3338,B,V,,A,,,A,B,N,86131.3338,B,N,86131.3338,B,N,86131.3338,2003-01
96379,2003-02,-0.0012034565090718319,91893.8572,B,V,,A,,,A,B,N,91893.8572,B,N,91893.8572,B,H,91893.8572,2003-02
96379,2003-03,-0.10610965898394853,91526.0365,B,V,,A,,,A,B,N,91526.0365,B,L,91526.0365,B,N,91526.0365,2003-03
96379,2003-04,-0.09024679324767004,81993.3515,B,V,,A,,,A,B,N,81993.3515,B,L,81993.3515,B,N,81993.3515,2003-04
96379,2003-05,0.13335297273428037,74269.118,B,V,,A,,,A,B,W,74269.118,B,L,74269.118,B,L,74269.118,2003-05
96379,2003-06,0.10158008381985395,84568.096,B,V,,A,,,A,B,N,84568.096,B,L,84568.096,B,N,84568.096,2003-06
96379,2003-07,0.07857089079033708,92047.3515,B,V,,A,,,A,B,N,92047.3515,B,L,92047.3515,B,N,92047.3515,2003-07
96379,2003-08,0.2054654299499339,97569.211,B,V,,A,,,A,B,L,97569.211,B,L,97569.211,B,N,97569.211,2003-08
96379,2003-09,0.13300095345577256,110181.7637,B,V,,A,,,A,B,N,110181.7637,B,L,110181.7637,B,H,110181.7637,2003-09
96379,2003-10,0.19960061177945487,125445.5084,B,N,,C,,,C,B,N,125445.5084,B,L,125445.5084,B,H,125445.5084,2003-10
96379,2003-11,-0.006082417418931563,151650.4376,B,N,,C,,,C,B,N,151650.4376,B,L,151650.4376,B,H,151650.4376,2003-11
96379,2003-12,0.20811501909241148,153699.3046,B,N,,C,,,C,B,N,153699.3046,B,L,153699.3046,B,L,153699.3046,2003-12
96379,2004-01,-0.007059750744425886,181768.9994,B,N,,C,,,C,B,N,181768.9994,B,L,181768.9994,B,N,181768.9994,2004-01
96379,2004-02,-0.10539221576044622,181760.2448,B,N,,C,,,C,B,N,181760.2448,B,L,181760.2448,B,H,181760.2448,2004-02
96379,2004-03,0.09595659435280335,166982.6318,B,N,,C,,,C,B,N,166982.6318,B,L,166982.6318,B,L,166982.6318,2004-03
96379,2004-04,0.07800940692205782,182636.9215,B,N,,C,,,C,B,N,182636.9215,B,L,182636.9215,B,H,182636.9215,2004-04
96379,2004-05,-0.25924815624665953,228534.8304,B,N,,C,,,C,B,N,228534.8304,B,L,228534.8304,B,N,228534.8304,2004-05
96379,2004-06,0.04325500616663591,169018.0504,B,N,,C,,,C,B,W,169018.0504,B,N,169018.0504,B,L,169018.0504,2004-06
96379,2004-07,0.08921699676360517,179438.026,B,N,,C,,,C,B,N,179438.026,B,N,179438.026,B,N,179438.026,2004-07
96379,2004-08,0.007193261143862095,196349.0465,B,N,,C,,,C,B,N,196349.0465,B,N,196349.0465,B,N,196349.0465,2004-08
96379,2004-09,0.0916388149577283,198185.4257,B,N,,C,,,C,B,N,198185.4257,B,N,198185.4257,B,N,198185.4257,2004-09
96379,2004-10,0.049434449146132486,210316.0844,B,N,,N,,,C,B,N,210316.0844,B,N,210316.0844,B,N,210316.0844,2004-10
96379,2004-11,0.13312430989144097,219768.8058,B,N,,N,,,C,B,L,219768.8058,B,L,219768.8058,B,H,219768.8058,2004-11
96379,2004-12,0.09161963591378908,249889.6377,B,N,,N,,,C,B,N,249889.6377,B,L,249889.6377,B,N,249889.6377,2004-12
96379,2005-01,-0.033276389852478605,273286.9181,B,N,,N,,,C,B,N,273286.9181,B,L,273286.9181,B,N,273286.9181,2005-01
96379,2005-02,0.08115062521322591,265676.8912,B,N,,N,,,C,B,N,265676.8912,B,N,265676.8912,B,N,265676.8912,2005-02
96379,2005-03,0.045745231699192423,280466.2595,B,N,,N,,,C,B,N,280466.2595,B,L,280466.2595,B,H,280466.2595,2005-03
96379,2005-04,-0.07478437506393765,289382.0817,B,N,,N,,,C,B,N,289382.0817,B,L,289382.0817,B,H,289382.0817,2005-04
96379,2005-05,0.12549112908643822,265372.4579,B,N,,N,,,C,B,N,265372.4579,B,N,265372.4579,B,L,265372.4579,2005-05
96379,2005-06,0.08891558148446821,289451.6414,B,N,,N,,,C,B,N,289451.6414,B,L,289451.6414,B,H,289451.6414,2005-06
96379,2005-07,0.27195695744233617,314637.1,B,N,,N,,,C,B,N,314637.1,B,L,314637.1,B,H,314637.1,2005-07
96379,2005-08,-0.08078975605081806,395366.7501,B,N,,N,,,C,B,W,395366.7501,B,N,395366.7501,B,H,395366.7501,2005-08
96379,2005-09,0.26653328062660675,356736.1353,B,N,,N,,,C,B,W,356736.1353,B,N,356736.1353,B,L,356736.1353,2005-09
96379,2005-10,-0.18680010631584876,445788.1681,B,N,,A,,,C,B,W,445788.1681,B,N,445788.1681,B,H,445788.1681,2005-10
96379,2005-11,0.08145164011914074,369476.7034,B,N,,A,,,C,B,W,369476.7034,B,N,369476.7034,B,L,369476.7034,2005-11
96379,2005-12,0.07919226793130663,398729.5094,B,N,,A,,,C,B,N,398729.5094,B,N,398729.5094,B,N,398729.5094,2005-12
96379,2006-01,0.037217646795724146,511979.0183,B,N,,A,,,C,B,N,511979.0183,B,H,511979.0183,B,N,511979.0183,2006-01
96379,2006-02,-0.005085566224461546,541946.1848,B,N,,A,,,C,B,W,541946.1848,B,H,541946.1848,B,N,541946.1848,2006-02
96379,2006-03,-0.0406540790424853,547357.8184,B,N,,A,,,C,B,N,547357.8184,B,H,547357.8184,B,N,547357.8184,2006-03
96379,2006-04,0.01569628620749408,524150.7689,B,N,,A,,,C,B,N,524150.7689,B,H,524150.7689,B,L,524150.7689,2006-04
96379,2006-05,-0.09578991159434569,526596.5787,B,N,,A,,,C,B,N,526596.5787,B,N,526596.5787,B,N,526596.5787,2006-05
96379,2006-06,-0.08696094283593869,479247.7441,B,N,,A,,,C,B,N,479247.7441,B,N,479247.7441,B,N,479247.7441,2006-06
96379,2006-07,0.16655950376188455,435155.8071,B,N,,A,,,C,B,N,435155.8071,B,N,435155.8071,B,N,435155.8071,2006-07
96379,2006-08,0.0904742112979855,494112.9774,B,N,,A,,,C,B,L,494112.9774,B,N,494112.9774,B,H,494112.9774,2006-08
96379,2006-09,0.1577744296526249,533192.0754,B,N,,A,,,C,B,N,533192.0754,B,N,533192.0754,B,N,533192.0754,2006-09
96379,2006-10,0.1455483912531148,624669.9444,B,V,,A,,,N,B,N,624669.9444,B,N,624669.9444,B,H,624669.9444,2006-10
96379,2006-11,0.1468712162730048,694240.1649,B,V,,A,,,N,B,N,694240.1649,B,L,694240.1649,B,H,694240.1649,2006-11
96379,2006-12,0.014330054118218083,779730.6868,B,V,,A,,,N,B,N,779730.6868,B,L,779730.6868,B,H,779730.6868,2006-12
96379,2007-01,0.06529928998340617,796852.6785,B,V,,A,,,N,B,W,796852.6785,B,L,796852.6785,B,N,796852.6785,2007-01
96379,2007-02,-0.10072626868638734,841463.9606,B,V,,A,,,N,B,W,841463.9606,B,L,841463.9606,B,N,841463.9606,2007-02
96379,2007-03,0.023373622265538074,741788.7048,B,V,,A,,,N,B,W,741788.7048,B,N,741788.7048,B,N,741788.7048,2007-03
96379,2007-04,0.023047623788894356,767246.7717,B,V,,A,,,N,B,W,767246.7717,B,N,767246.7717,B,H,767246.7717,2007-04
96379,2007-05,0.05911006534182306,778630.048,B,V,,A,,,N,B,W,778630.048,B,N,778630.048,B,L,778630.048,2007-05
96379,2007-06,0.02886117262425203,829736.6322,B,V,,A,,,N,B,W,829736.6322,B,N,829736.6322,B,N,829736.6322,2007-06
96379,2007-07,-0.021766711492532065,966543.6382,B,V,,A,,,N,B,W,966543.6382,B,L,966543.6382,B,N,966543.6382,2007-07
96379,2007-08,-0.019539760021850316,1031096.9651,B,V,,A,,,N,B,W,1031096.9651,B,L,1031096.9651,B,N,1031096.9651,2007-08
96379,2007-09,0.20422203519883042,987744.725,B,V,,A,,,N,B,W,987744.725,B,L,987744.725,B,N,987744.725,2007-09
96379,2007-10,0.19470073215640227,1181295.4554,B,N,,N,,,C,B,N,1181295.4554,B,N,1181295.4554,B,H,1181295.4554,2007-10
96379,2007-11,-0.06969734894327229,1394688.3818,B,N,,N,,,C,B,N,1394688.3818,B,L,1394688.3818,B,H,1394688.3818,2007-11
96379,2007-12,0.034603530709583774,1310662.011,B,N,,N,,,C,B,N,1310662.011,B,L,1310662.011,B,L,1310662.011,2007-12
96379,2008-01,-0.07757018376190505,1378104.2865,B,N,,N,,,C,B,N,1378104.2865,B,L,1378104.2865,B,L,1378104.2865,2008-01
96379,2008-02,-0.056891190148643744,1276149.516,B,N,,N,,,C,B,N,1276149.516,B,L,1276149.516,B,H,1276149.516,2008-02
96379,2008-03,-0.2869289771519503,1211084.8519,B,N,,N,,,C,B,N,1211084.8519,B,L,1211084.8519,B,L,1211084.8519,2008-03
96379,2008-04,0.1299168500500385,856101.7587,B,N,,N,,,C,B,N,856101.7587,B,N,856101.7587,B,L,856101.7587,2008-04
96379,2008-05,-0.09262528474573506,978736.5107,B,N,,N,,,C,B,L,978736.5107,B,N,978736.5107,B,N,978736.5107,2008-05
96379,2008-06,-0.20464219038691622,877679.0313,B,N,,N,,,C,B,L,877679.0313,B,N,877679.0313,B,N,877679.0313,2008-06
96379,2008-07,0.028149205772636243,701470.7429,B,N,,N,,,C,B,L,701470.7429,B,N,701470.7429,B,N,701470.7429,2008-07
96379,2008-08,0.04911256518718954,709413.1857,B,N,,N,,,C,B,N,709413.1857,B,N,709413.1857,B,N,709413.1857,2008-08
96379,2008-09,-0.21331962540929128,747945.7361,B,N,,N,,,C,B,N,747945.7361,B,N,747945.7361,B,N,747945.7361,2008-09
96379,2008-10,-0.26323010753622056,596200.5244,B,V,,C,,,C,B,N,596200.5244,B,N,596200.5244,B,N,596200.5244,2008-10
96379,2008-11,-0.11256048174269417,443908.5141,B,V,,C,,,C,B,L,443908.5141,B,L,443908.5141,B,N,443908.5141,2008-11
96379,2008-12,0.29294140873672725,391474.43,B,V,,C,,,C,B,N,391474.43,B,L,391474.43,B,N,391474.43,2008-12
96379,2009-01,-0.06254485449621217,498847.6127,B,V,,C,,,C,B,N,498847.6127,B,N,498847.6127,B,H,498847.6127,2009-01
96379,2009-02,-0.2170168764553415,463390.5797,B,V,,C,,,C,B,N,463390.5797,B,N,463390.5797,B,N,463390.5797,2009-02
96379,2009-03,0.023644959485057182,364645.2478,B,V,,C,,,C,B,N,364645.2478,B,N,364645.2478,B,L,364645.2478,2009-03
96379,2009-04,0.4308980061390115,370489.8137,B,V,,C,,,C,B,N,370489.8137,B,N,370489.8137,B,L,370489.8137,2009-04
96379,2009-05,0.553704028593174,533470.3066,B,V,,C,,,C,B,N,533470.3066,B,N,533470.3066,B,H,533470.3066,2009-05
96379,2009-06,-0.018790895226777016,823988.4832,B,V,,C,,,C,B,N,823988.4832,B,N,823988.4832,B,N,823988.4832,2009-06
96379,2009-07,0.04441622376533627,804042.6556,B,V,,C,,,C,B,N,804042.6556,B,N,804042.6556,B,N,804042.6556,2009-07
96379,2009-08,-0.0074076408623729995,844468.2042,B,V,,C,,,C,B,W,844468.2042,B,N,844468.2042,B,N,844468.2042,2009-08
96379,2009-09,0.19007000517219397,836316.7563,B,V,,C,,,C,B,N,836316.7563,B,N,836316.7563,B,N,836316.7563,2009-09
96379,2009-10,-0.13656713461584657,1010670.818,B,V,,C,,,C,B,N,1010670.818,B,N,1010670.818,B,H,1010670.818,2009-10
96379,2009-11,0.07697943233143989,880717.8136,B,V,,C,,,C,B,N,880717.8136,B,N,880717.8136,B,L,880717.8136,2009-11
96379,2009-12,0.007088214502461554,966783.1218,B,V,,C,,,C,B,N,966783.1218,B,N,966783.1218,B,N,966783.1218,2009-12
96379,2010-01,-0.06210718816227756,977093.7359,B,V,,C,,,C,B,N,977093.7359,B,N,977093.7359,B,L,977093.7359,2010-01
96379,2010-02,0.03778871416414242,925284.8895,B,V,,C,,,C,B,N,925284.8895,B,H,925284.8895,B,N,925284.8895,2010-02
96379,2010-03,0.09205867604040519,972040.0632,B,V,,C,,,C,B,N,972040.0632,B,N,972040.0632,B,H,972040.0632,2010-03
96379,2010-04,-0.004181050682636633,1061890.1616,B,V,,C,,,C,B,N,1061890.1616,B,N,1061890.1616,B,N,1061890.1616,2010-04
96379,2010-05,-0.09236859226972882,1061355.9562,B,V,,C,,,C,B,N,1061355.9562,B,N,1061355.9562,B,L,1061355.9562,2010-05
96379,2010-06,0.015199057011005657,968479.7417,B,V,,C,,,C,B,N,968479.7417,B,N,968479.7417,B,L,968479.7417,2010-06
96379,2010-07,0.059082977467705744,961190.7471,B,V,,C,,,C,B,N,961190.7471,B,N,961190.7471,B,L,961190.7471,2010-07
96379,2010-08,0.06759188686719031,1009534.8421,B,V,,C,,,C,B,L,1009534.8421,B,N,1009534.8421,B,H,1009534.8421,2010-08
96379,2010-09,0.14690201483904786,1121738.7579,B,V,,C,,,C,B,N,1121738.7579,B,N,1121738.7579,B,H,1121738.7579,2010-09
96379,2010-10,0.03655983675170105,1277577.0487,B,V,,C,,,C,B,N,1277577.0487,B,N,1277577.0487,B,H,1277577.0487,2010-10
96379,2010-11,0.004719138627980568,1335314.7146,B,V,,C,,,C,B,N,1335314.7146,B,L,1335314.7146,B,N,1335314.7146,2010-11
96379,2010-12,-0.006560206382986156,1314911.1407,B,V,,C,,,C,B,N,1314911.1407,B,L,1314911.1407,B,H,1314911.1407,2010-12
96379,2011-01,-0.10051919706882728,1318493.5486,B,V,,C,,,C,B,N,1318493.5486,B,L,1318493.5486,B,N,1318493.5486,2011-01
96379,2011-02,-0.04546357875404883,1176429.6035,B,V,,C,,,C,B,N,1176429.6035,B,L,1176429.6035,B,N,1176429.6035,2011-02
96379,2011-03,0.1446649650871883,1118155.0239,B,V,,C,,,C,B,N,1118155.0239,B,L,1118155.0239,B,N,1118155.0239,2011-03
96379,2011-04,-0.011286346768275779,1285608.3216,B,V,,C,,,C,B,N,1285608.3216,B,L,1285608.3216,B,H,1285608.3216,2011-04
96379,2011-05,-0.02436583802845016,1283688.2339,B,V,,C,,,C,B,W,1283688.2339,B,L,1283688.2339,B,N,1283688.2339,2011-05
96379,2011-06,0.008592702039738498,1251303.3551,B,V,,C,,,C,B,W,1251303.3551,B,L,1251303.3551,B,N,1251303.3551,2011-06
96379,2011-07,-0.06059892488676344,1261178.4707,B,V,,C,,,C,B,W,1261178.4707,B,L,1261178.4707,B,N,1261178.4707,2011-07
96379,2011-08,-0.1532451267179339,1194611.8626,B,V,,C,,,C,B,W,1194611.8626,B,L,1194611.8626,B,L,1194611.8626,2011-08
96379,2011-09,0.014782403300764413,1006286.2528,B,V,,C,,,C,B,N,1006286.2528,B,N,1006286.2528,B,L,1006286.2528,2011-09
96379,2011-10,0.05244285385695835,1008821.534,B,N,,C,,,C,B,N,1008821.534,B,L,1008821.534,B,H,1008821.534,2011-10
96379,2011-11,-0.24193397040421083,1073093.0152,B,N,,C,,,C,B,N,1073093.0152,B,N,1073093.0152,B,N,1073093.0152,2011-11
96379,2011-12,-0.04821979374574137,821098.5516,B,N,,C,,,C,B,N,821098.5516,B,N,821098.5516,B,L,821098.5516,2011-12
96379,2012-01,0.32505526070904134,789103.3924,B,N,,C,,,C,B,L,789103.3924,B,N,789103.3924,B,N,789103.3924,2012-01
96379,2012-02,0.016006621794078413,1039805.2407,B,N,,C,,,C,B,L,1039805.2407,B,H,1039805.2407,B,H,1039805.2407,2012-02
96379,2012-03,-0.007541927646113389,1044635.9481,B,N,,C,,,C,B,N,1044635.9481,B,H,1044635.9481,B,L,1044635.9481,2012-03
96379,2012-04,-0.012184037011612192,1026146.3963,B,N,,C,,,C,B,L,1026146.3963,B,H,1026146.3963,B,N,1026146.3963,2012-04
96379,2012-05,-0.10781073987478884,1017132.9701,B,N,,C,,,C,B,L,1017132.9701,B,H,1017132.9701,B,N,1017132.9701,2012-05
96379,2012-06,0.14549149864278998,902988.7908,B,N,,C,,,C,B,N,902988.7908,B,H,902988.7908,B,L,902988.7908,2012-06
96379,2012-07,0.04872462720829063,1037010.4275,B,N,,C,,,C,B,L,1037010.4275,B,H,1037010.4275,B,H,1037010.4275,2012-07
96379,2012-08,-0.07855203271567468,1108408.6085,B,N,,C,,,C,B,N,1108408.6085,B,H,1108408.6085,B,H,1108408.6085,2012-08
96379,2012-09,0.1546103720034291,1040125.8783,B,N,,C,,,C,B,N,1040125.8783,B,H,1040125.8783,B,L,1040125.8783,2012-09
96379,2012-10,-0.02146137345256327,1220825.6673,B,N,,N,,,C,B,N,1220825.6673,B,H,1220825.6673,B,N,1220825.6673,2012-10
96379,2012-11,0.037522199006656765,1210938.4104,B,N,,N,,,C,B,N,1210938.4104,B,H,1210938.4104,B,N,1210938.4104,2012-11
96379,2012-12,0.029584063395639904,1268239.2039,B,N,,N,,,C,B,W,1268239.2039,B,N,1268239.2039,B,N,1268239.2039,2012-12
96379,2013-01,0.0601429639333384,1312747.1762,B,N,,N,,,C,B,N,1312747.1762,B,N,1312747.1762,B,N,1312747.1762,2013-01
96379,2013-02,-0.12462592811477746,1373858.7201,B,N,,N,,,C,B,N,1373858.7201,B,N,1373858.7201,B,H,1373858.7201,2013-02
96379,2013-03,-0.024027074065903764,1200066.5227,B,N,,N,,,C,B,N,1200066.5227,B,N,1200066.5227,B,L,1200066.5227,2013-03
96379,2013-04,0.11301935272980712,1205723.6085,B,N,,N,,,C,B,N,1205723.6085,B,N,1205723.6085,B,N,1205723.6085,2013-04
96379,2013-05,0.006064740105136135,1342451.4728,B,N,,N,,,C,B,N,1342451.4728,B,N,1342451.4728,B,H,1342451.4728,2013-05
96379,2013-06,-0.08950718954464132,1332298.4911,B,N,,N,,,C,B,W,1332298.4911,B,N,1332298.4911,B,N,1332298.4911,2013-06
96379,2013-07,-0.13426589335764372,1235704.1096,B,N,,N,,,C,B,N,1235704.1096,B,N,1235704.1096,B,N,1235704.1096,2013-07
96379,2013-08,-0.10103429980499556,1049254.4305,B,N,,N,,,C,B,N,1049254.4305,B,N,1049254.4305,B,L,1049254.4305,2013-08
96379,2013-09,0.0892697994860725,927789.6069,B,N,,N,,,C,B,N,927789.6069,B,N,927789.6069,B,L,927789.6069,2013-09
96379,2013-10,0.26310283186134975,1020080.9164,B,N,,N,,,C,B,N,1020080.9164,B,N,1020080.9164,B,N,1020080.9164,2013-10
96379,2013-11,-0.034510723221823136,1294031.1255,B,N,,N,,,C,B,N,1294031.1255,B,N,1294031.1255,B,H,1294031.1255,2013-11
96379,2013-12,0.03385697413771105,1233739.0808,B,N,,N,,,C,B,N,1233739.0808,B,N,1233739.0808,B,L,1233739.0808,2013-12
96379,2014-01,-0.11737666090305554,1268546.2905,B,N,,N,,,C,B,N,1268546.2905,B,N,1268546.2905,B,N,1268546.2905,2014-01
96379,2014-02,0.07011457232605589,1140353.8668,B,N,,N,,,C,B,N,1140353.8668,B,H,1140353.8668,B,L,1140353.8668,2014-02
96379,2014-03,0.19175528792902496,1205211.5501,B,N,,N,,,C,B,N,1205211.5501,B,H,1205211.5501,B,H,1205211.5501,2014-03
96379,2014-04,-0.0027732243332296846,1437824.539,B,N,,N,,,C,B,N,1437824.539,B,H,1437824.539,B,H,1437824.539,2014-04
96379,2014-05,0.15673541577130812,1436221.9659,B,N,,N,,,C,B,N,1436221.9659,B,N,1436221.9659,B,N,1436221.9659,2014-05
96379,2014-06,0.017672382438029155,1638977.0694,B,N,,N,,,C,B,N,1638977.0694,B,N,1638977.0694,B,N,1638977.0694,2014-06
96379,2014-07,0.036299901499494025,1639398.0335,B,N,,N,,,C,B,N,1639398.0335,B,N,1639398.0335,B,L,1639398.0335,2014-07
96379,2014-08,0.04922845591720537,1701356.3322,B,N,,N,,,C,B,N,1701356.3322,B,N,1701356.3322,B,N,1701356.3322,2014-08
96379,2014-09,-0.08859128091383883,1800978.4911,B,N,,N,,,C,B,N,1800978.4911,B,N,1800978.4911,B,N,1800978.4911,2014-09
96379,2014-10,0.13630254050069612,1658978.9415,B,N,,N,,,C,B,W,1658978.9415,B,N,1658978.9415,B,L,1658978.9415,2014-10
96379,2014-11,0.07053863199410637,1882689.2728,B,N,,N,,,C,B,L,1882689.2728,B,N,1882689.2728,B,H,1882689.2728,2014-11
96379,2014-12,-0.012864455077349901,2031471.2323,B,N,,N,,,C,B,N,2031471.2323,B,N,2031471.2323,B,N,2031471.2323,2014-12
96379,2015-01,0.003949351822392977,2044986.8843,B,N,,N,,,C,B,N,2044986.8843,B,N,2044986.8843,B,N,2044986.8843,2015-01
96379,2015-02,-0.06189333239418415,2089493.0496,B,N,,N,,,C,B,N,2089493.0496,B,L,2089493.0496,B,N,2089493.0496,2015-02
96379,2015-03,-0.08917158212321141,2006034.1211,B,N,,N,,,C,B,N,2006034.1211,B,N,2006034.1211,B,L,2006034.1211,2015-03
96379,2015-04,0.03651234519855295,1829030.6855,B,N,,N,,,C,B,N,1829030.6855,B,L,1829030.6855,B,L,1829030.6855,2015-04
96379,2015-05,-0.0533348898655015,1920753.8455,B,N,,N,,,C,B,L,1920753.8455,B,L,1920753.8455,B,H,1920753.8455,2015-05
96379,2015-06,-0.0030088310589566625,1841105.283,B,N,,N,,,C,B,N,1841105.283,B,L,1841105.283,B,L,1841105.283,2015-06
96379,2015-07,-0.03271552087357843,1787636.3536,B,N,,N,,,C,B,N,1787636.3536,B,L,1787636.3536,B,N,1787636.3536,2015-07
