Month,Co_Code,Co_Name,Momentum_Label,Size_Label,BM_Label,BM,Monthly_Return,Size,Price_EOM,Momentum,OpProf_Label,Inv_Label,OpProf,Inv,Year
2022-08-01,23482,A S I INDUSTRIES LTD.,L,S,V,1.6365948082708541,1.033930699472652,1261.9495,14.01,0.5664584842451603,N,A,0.2034113215555201,0.2986813085829809,2022
2022-09-01,23482,A S I INDUSTRIES LTD.,L,S,V,1.6820162455163772,0.9564845849332053,1207.0038,13.4,0.9064417349672379,N,A,0.2034113215555201,0.2986813085829809,2022
2022-10-01,23482,A S I INDUSTRIES LTD.,L,S,V,1.7959377060314827,0.9365296798022257,1130.4401,12.55,0.9236407600668792,N,N,0.17660435825669737,0.08270091457482001,2022
2022-11-01,23482,A S I INDUSTRIES LTD.,L,S,V,1.9214848832368094,0.9347730478164281,1056.5787,11.73,0.8994023049137685,N,N,0.17660435825669737,0.08270091457482001,2022
2022-12-01,23482,A S I INDUSTRIES LTD.,L,S,V,1.9214848832368094,1.0000252121547288,1056.5787,11.73,0.8055986162855023,N,N,0.17660435825669737,0.08270091457482001,2022
2023-01-01,23482,A S I INDUSTRIES LTD.,L,S,V,2.0396549152565284,0.980293363313122,1035.8615,11.5,0.5191441177660565,N,N,0.17660435825669737,0.08270091457482001,2023
2023-02-01,23482,A S I INDUSTRIES LTD.,L,S,V,1.8586395863136989,1.0970701453585472,1136.7454,12.62,0.6840937685787187,N,N,0.17660435825669737,0.08270091457482001,2023
2023-03-01,23482,A S I INDUSTRIES LTD.,L,S,V,2.225497971623017,0.8756730192044532,995.3278,11.05,0.7396136601388152,N,N,0.17660435825669737,0.08270091457482001,2023
2023-04-01,23482,A S I INDUSTRIES LTD.,N,S,V,2.138413291738326,1.0405793700243053,1035.8615,11.5,0.8979836803001899,N,N,0.17660435825669737,0.08270091457482001,2023
2023-05-01,23482,A S I INDUSTRIES LTD.,L,S,V,1.666107937709481,1.283388593596026,1329.5057,14.76,0.6970386944719933,N,N,0.17660435825669737,0.08270091457482001,2023
2023-06-01,23482,A S I INDUSTRIES LTD.,L,S,V,1.6956266742942576,1.0012913635927163,1331.3072,14.78,0.8330724644926877,N,N,0.17660435825669737,0.08270091457482001,2023
2023-07-01,23482,A S I INDUSTRIES LTD.,N,S,V,1.70022810803792,0.9972783399286603,1327.7042,14.74,1.1374236000170326,N,N,0.17660435825669737,0.08270091457482001,2023
2023-08-01,23482,A S I INDUSTRIES LTD.,N,S,V,1.4672928693557503,1.1587194748239344,1538.4795,17.08,1.0902707654501151,N,N,0.17660435825669737,0.08270091457482001,2023
2023-09-01,23482,A S I INDUSTRIES LTD.,N,S,V,1.3928027907802352,1.056549859028221,1607.8371,17.85,1.0516211769274393,N,N,0.17660435825669737,0.08270091457482001,2023
2023-10-01,23482,A S I INDUSTRIES LTD.,N,S,V,1.0369520159900518,1.333545247101619,2143.7829,23.8,1.2739713290080723,N,C,0.25316802925989673,-0.3573295863015489,2023
2023-11-01,23482,A S I INDUSTRIES LTD.,N,S,V,1.1986138136386832,0.865076004465709,1854.6424,20.59,1.4372360610650616,N,C,0.25316802925989673,-0.3573295863015489,2023
2023-12-01,23482,A S I INDUSTRIES LTD.,W,S,V,1.1939747618549394,1.0038787712241597,1861.8484,20.67,2.050357915938493,N,C,0.25316802925989673,-0.3573295863015489,2023
2024-01-01,23482,A S I INDUSTRIES LTD.,W,S,V,0.794710611924435,1.5704990501075389,2923.8316,32.46,1.7736707155841904,N,C,0.25316802925989673,-0.3573295863015489,2024
2024-02-01,23482,A S I INDUSTRIES LTD.,W,S,V,0.8846469963044019,0.8984415214357908,2626.5844,29.16,1.8163444180619184,N,C,0.25316802925989673,-0.3573295863015489,2024
2024-03-01,23482,A S I INDUSTRIES LTD.,W,S,V,1.1119097758623222,0.7955791232975962,2089.7379,23.2,2.600168453496737,N,C,0.25316802925989673,-0.3573295863015489,2024
2024-04-01,23482,A S I INDUSTRIES LTD.,W,S,V,1.0770033707428908,1.0599687668321525,2214.942,24.59,2.6677758137064633,N,C,0.25316802925989673,-0.3573295863015489,2024
2024-05-01,23482,A S I INDUSTRIES LTD.,W,S,V,1.0361311596542384,1.0394048980292276,2302.3147,25.56,2.039658678773868,N,C,0.25316802925989673,-0.3573295863015489,2024
2024-06-01,23482,A S I INDUSTRIES LTD.,N,S,V,0.9259969479948003,1.1191382284654092,2576.1424,28.6,1.6845829122110478,N,C,0.25316802925989673,-0.3573295863015489,2024
2024-07-01,23482,A S I INDUSTRIES LTD.,W,S,V,0.8679221100499317,1.0843927465371732,2793.223,31.01,1.7487055154514668,N,C,0.25316802925989673,-0.3573295863015489,2024
2024-08-01,23482,A S I INDUSTRIES LTD.,W,S,V,0.7389968481295177,1.1743208588071614,3280.5282,36.42,1.9623841352154918,N,C,0.25316802925989673,-0.3573295863015489,2024
2024-09-01,23482,A S I INDUSTRIES LTD.,W,S,N,0.502644743993712,1.465592146779611,4770.3672,52.96,1.8365058742718103,N,C,0.25316802925989673,-0.3573295863015489,2024
2024-10-01,23482,A S I INDUSTRIES LTD.,W,S,V,0.5951277803478622,0.8446555471203299,4029.0507,44.73,2.041216642121254,N,C,0.22218067309584733,-0.04202471144556876,2024
2024-11-01,23482,A S I INDUSTRIES LTD.,W,S,V,0.6559897930636454,0.9070762845392716,3655.2398,40.58,2.2433367649660196,N,C,0.22218067309584733,-0.04202471144556876,2024
2024-12-01,23482,A S I INDUSTRIES LTD.,W,S,N,0.5487987654075209,1.2557503586171475,4591.1182,50.97,2.1903819234447797,N,C,0.22218067309584733,-0.04202471144556876,2024
2025-01-01,23482,A S I INDUSTRIES LTD.,W,S,V,0.6331433559839472,0.8669960169308928,3979.5095,44.18,1.9791667617569573,N,C,0.22218067309584733,-0.04202471144556876,2025
2025-02-01,23482,A S I INDUSTRIES LTD.,W,S,V,0.8641419107866422,0.7327209498471645,2915.7248,32.37,1.5825156791207582,N,C,0.22218067309584733,-0.04202471144556876,2025
2025-03-01,23482,A S I INDUSTRIES LTD.,W,S,V,0.8572563109609828,1.007913610096178,2939.1443,32.63,1.5271275400715547,N,C,0.22218067309584733,-0.04202471144556876,2025
2015-10-01,23495,R R I L LTD.,W,S,G,0.10204492339620212,0.8575718828160311,4079.5758,52.0,3.994697282206078,W,C,0.0009858138975715337,-0.055924576815941644,2015
2015-11-01,23495,R R I L LTD.,W,S,G,0.12755615580860338,0.7927240372422978,3263.6606,41.6,5.182638205546672,W,C,0.0009858138975715337,-0.055924576815941644,2015
2015-12-01,23495,R R I L LTD.,W,S,G,0.15980875925015203,0.7927240372422978,2612.4976,33.3,2.866255286716536,W,C,0.0009858138975715337,-0.055924576815941644,2015
2016-01-01,23495,R R I L LTD.,W,S,G,0.19968599317786556,0.7927240372422978,2090.7826,26.65,1.4507083239694747,W,C,0.0009858138975715337,-0.055924576815941644,2016
2016-02-01,23495,R R I L LTD.,N,S,G,0.2279071453339028,0.8681255332467198,1831.8864,23.35,0.9566448978648118,W,C,0.0009858138975715337,-0.055924576815941644,2016
2016-03-01,23495,R R I L LTD.,L,S,G,0.22621490066196243,1.0,1831.8864,23.35,0.572404048190177,W,C,0.0009858138975715337,-0.055924576815941644,2016
2016-04-01,23495,R R I L LTD.,L,S,G,0.2582942754658584,0.8681255332467198,1604.3716,20.45,0.46307920053105545,W,C,0.0009858138975715337,-0.055924576815941644,2016
2016-05-01,23495,R R I L LTD.,L,S,N,0.32208036557986824,0.7927240372422978,1286.6354,16.4,0.5003074209448343,W,C,0.0009858138975715337,-0.055924576815941644,2016
2016-06-01,23495,R R I L LTD.,L,S,N,0.3706749262295177,0.8594442779142526,1117.9607,14.25,0.4378552359642282,W,C,0.0009858138975715337,-0.055924576815941644,2016
2016-07-01,23495,R R I L LTD.,L,S,N,0.46099566342061465,0.7927240372422978,894.3685,11.4,0.3923029893159942,W,C,0.0009858138975715337,-0.055924576815941644,2016
2016-08-01,23495,R R I L LTD.,L,S,N,0.5265882357148414,0.8769839570553598,782.9647,9.98,0.3078806530212758,W,C,0.0009858138975715337,-0.055924576815941644,2016
2016-09-01,23495,R R I L LTD.,L,S,N,0.5254387586055923,0.9996,782.9647,9.98,0.2161208546309254,W,C,0.0009858138975715337,-0.055924576815941644,2016
2016-10-01,23495,R R I L LTD.,L,S,N,0.6473923965855952,0.8081742610712909,635.4724,8.1,0.15249482375366347,W,N,-0.04438691456813368,0.004312301407171986,2016
2016-11-01,23495,R R I L LTD.,L,S,N,0.75019725957354,0.8505946057092136,548.3891,6.99,0.17775049401527845,W,N,-0.04438691456813368,0.004312301407171986,2016
2016-12-01,23495,R R I L LTD.,L,S,N,0.75019725957354,1.0,548.3891,6.99,0.18121485839585635,W,N,-0.04438691456813368,0.004312301407171986,2016
2017-01-01,23495,R R I L LTD.,L,S,N,1.013477782810938,0.7165597433865706,400.8968,5.11,0.19444393481758532,W,N,-0.04438691456813368,0.004312301407171986,2017
2017-02-01,23495,R R I L LTD.,L,S,N,1.0378499774191638,0.98,391.4824,4.99,0.24528578128400205,W,N,-0.04438691456813368,0.004312301407171986,2017
2017-03-01,23495,R R I L LTD.,L,S,N,1.0378499774191638,1.0,391.4824,4.99,0.2024614065156033,W,N,-0.04438691456813368,0.004312301407171986,2017
2017-04-01,23495,R R I L LTD.,L,S,V,1.0488338683935727,1.0,391.4824,4.99,0.1984121783852912,W,N,-0.04438691456813368,0.004312301407171986,2017
2017-05-01,23495,R R I L LTD.,L,S,N,1.0488338683935727,1.0,391.4824,4.99,0.22855240490766993,W,N,-0.04438691456813368,0.004312301407171986,2017
2017-06-01,23495,R R I L LTD.,L,S,N,1.0488338683935727,1.0,391.4824,4.99,0.28831269668919146,W,N,-0.04438691456813368,0.004312301407171986,2017
2017-07-01,23495,R R I L LTD.,L,S,V,1.0452577178437652,1.0,391.4824,4.99,0.33546409476235595,W,N,-0.04438691456813368,0.004312301407171986,2017
2017-08-01,23495,R R I L LTD.,L,S,N,1.0452577178437652,1.0,391.4824,4.99,0.4231789109478217,W,N,-0.04438691456813368,0.004312301407171986,2017
2017-09-01,23495,R R I L LTD.,L,S,V,1.0452577178437652,1.0,391.4824,4.99,0.4825389421817078,W,N,-0.04438691456813368,0.004312301407171986,2017
2021-10-01,23495,R R I L LTD.,W,S,N,0.4559173903374195,0.8822257710549907,934.3798,11.91,3.265710793272918,W,N,0.023302107728337247,-0.025230907862131086,2021
2021-11-01,23495,R R I L LTD.,W,S,N,0.43232293914648695,1.0545400936967169,985.3745,12.56,3.2769960228457853,W,N,0.023302107728337247,-0.025230907862131086,2021
2021-12-01,23495,R R I L LTD.,N,S,N,0.3547195392771805,1.210180428316621,1192.4914,15.2,2.0020522332530177,W,N,0.023302107728337247,-0.025230907862131086,2021
2022-01-01,23495,R R I L LTD.,N,S,N,0.4023684376490154,0.8814827574656836,1051.2753,13.4,1.3866918649237547,W,N,0.023302107728337247,-0.025230907862131086,2022
2022-02-01,23495,R R I L LTD.,L,S,N,0.40539374946091256,0.9923323938960622,1043.43,13.3,1.1569362906001985,W,N,0.023302107728337247,-0.025230907862131086,2022
2022-03-01,23495,R R I L LTD.,L,S,N,0.4152116646360288,1.0038662136071768,1618.2108,13.35,0.9861498990462155,W,N,0.023302107728337247,-0.025230907862131086,2022
2022-04-01,23495,R R I L LTD.,N,S,N,0.3411123603503055,1.2172535411404066,1969.7322,16.25,1.2209426609935479,W,N,0.023302107728337247,-0.025230907862131086,2022
2022-05-01,23495,R R I L LTD.,L,S,N,0.3849358155763857,0.8863414824678676,1745.4858,14.4,1.033855798853033,W,N,0.023302107728337247,-0.025230907862131086,2022
2022-06-01,23495,R R I L LTD.,N,S,N,0.4314225246429173,0.8958539605649992,1563.6643,12.9,1.1409970770146682,W,N,0.023302107728337247,-0.025230907862131086,2022
2022-07-01,23495,R R I L LTD.,N,S,N,0.41813301439689116,1.0319932330287545,1613.3622,13.31,1.0480811220757233,W,N,0.023302107728337247,-0.025230907862131086,2022
2022-08-01,23495,R R I L LTD.,N,S,N,0.43276441000918775,0.9661738987568654,1558.8158,12.86,1.0039154720283812,W,N,0.023302107728337247,-0.025230907862131086,2022
2022-09-01,23495,R R I L LTD.,N,S,N,0.4553841104756313,0.9960065318973051,1552.7551,12.81,1.0507035090623946,W,N,0.023302107728337247,-0.025230907862131086,2022
2022-10-01,23495,R R I L LTD.,N,S,N,0.4738806387758211,0.9609858607389027,1492.1479,12.31,0.9527770334884925,W,N,0.08550126175728377,0.017564132193205507,2022
2022-11-01,23495,R R I L LTD.,N,S,N,0.32589221231451315,1.4543149054284177,2169.7358,17.9,1.0756567988956705,W,N,0.08550126175728377,0.017564132193205507,2022
2022-12-01,23495,R R I L LTD.,N,S,N,0.3634561051836109,0.8966002926522857,1945.4894,16.05,0.9802291832478165,W,N,0.08550126175728377,0.017564132193205507,2022
2023-01-01,23495,R R I L LTD.,N,S,N,0.3959382753700168,0.9407557423144741,1830.3358,15.1,1.1779746875564672,W,N,0.08550126175728377,0.017564132193205507,2023
2023-02-01,23495,R R I L LTD.,N,S,N,0.44616925187691836,0.8873475944755544,1624.2715,13.4,1.1981770949628932,W,N,0.08550126175728377,0.017564132193205507,2023
2023-03-01,23495,R R I L LTD.,N,S,N,0.4269954142756365,1.1038496027602498,1792.7593,14.79,1.135901628657383,W,N,0.08550126175728377,0.017564132193205507,2023
2023-04-01,23495,R R I L LTD.,N,S,N,0.4301949539002975,0.9925689786118793,1779.4258,14.68,1.004057676299494,W,N,0.08550126175728377,0.017564132193205507,2023
2023-05-01,23495,R R I L LTD.,N,S,N,0.2860173033929947,1.5036666101343923,2676.4115,22.08,0.9105158700899876,W,N,0.08550126175728377,0.017564132193205507,2023
2023-06-01,23495,R R I L LTD.,N,S,N,0.3285834986367226,0.8741812906736188,2339.4358,19.3,1.019640652120656,W,N,0.08550126175728377,0.017564132193205507,2023
2023-07-01,23495,R R I L LTD.,W,S,N,0.33063928484189425,0.9935670781542186,2324.8901,19.18,1.7114392193595107,W,N,0.08550126175728377,0.017564132193205507,2023
2023-08-01,23495,R R I L LTD.,W,S,N,0.3169246198893844,1.043000743708404,2425.4979,20.01,1.449726701500049,W,N,0.08550126175728377,0.017564132193205507,2023
2023-09-01,23495,R R I L LTD.,W,S,N,0.3170830765910521,0.9994465067108647,2424.2858,20.0,1.4908296785753148,W,N,0.08550126175728377,0.017564132193205507,2023
2023-10-01,23495,R R I L LTD.,W,S,N,0.3272370811232812,0.9723737655281545,2357.6179,19.45,1.561170949887845,N,A,0.16547619047619053,0.6797637974108562,2023
2023-11-01,23495,R R I L LTD.,W,S,N,0.20160789284839706,1.6231687030123099,3826.7351,31.57,1.6236522471248103,N,A,0.16547619047619053,0.6797637974108562,2023
2023-12-01,23495,R R I L LTD.,N,S,N,0.19790923705386282,1.0188676148290332,3898.2516,32.16,1.0855949035191337,N,A,0.16547619047619053,0.6797637974108562,2023
2024-01-01,23495,R R I L LTD.,W,S,N,0.21338295809730737,0.9310407803532753,3629.1558,29.94,1.9653168596781787,N,A,0.16547619047619053,0.6797637974108562,2024
2024-02-01,23495,R R I L LTD.,W,S,N,0.23838379236476168,0.8953943265745826,3248.543,26.8,2.1284990472417804,N,A,0.16547619047619053,0.6797637974108562,2024
2024-03-01,23495,R R I L LTD.,W,S,N,0.2471445138609328,0.9644737222971218,3133.3894,25.85,2.233306796866269,N,A,0.16547619047619053,0.6797637974108562,2024
2024-04-01,23495,R R I L LTD.,N,S,N,0.2835294138242727,0.875214101489558,2741.8672,22.62,1.8115604067928752,N,A,0.16547619047619053,0.6797637974108562,2024
2024-05-01,23495,R R I L LTD.,W,S,N,0.3143840827994014,0.9019391648284092,2472.7715,20.4,1.760283110146257,N,A,0.16547619047619053,0.6797637974108562,2024
2024-06-01,23495,R R I L LTD.,L,S,N,0.27026697224611285,1.163110584992033,2876.4151,23.73,1.0245785802719962,N,A,0.16547619047619053,0.6797637974108562,2024
2024-07-01,23495,R R I L LTD.,L,S,N,0.2910157731144685,0.9339109232047468,2686.1087,22.16,1.057112018811923,N,A,0.16547619047619053,0.6797637974108562,2024
2024-08-01,23495,R R I L LTD.,N,S,N,0.28892963711369013,1.0071120895601033,2705.503,22.32,1.2374989123900895,N,A,0.16547619047619053,0.6797637974108562,2024
2024-09-01,23495,R R I L LTD.,L,S,N,0.2680775359148465,1.0830929779616882,2929.7494,24.17,1.1080660859607268,N,A,0.16547619047619053,0.6797637974108562,2024
2010-11-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,0.9264181303711122,0.5794043310526265,1058.9171,62.55,1.5153134342843215,R,A,0.840632054176072,0.24490841552452916,2010
2010-12-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,0.9556646769611743,0.9463454612705948,1042.8344,61.6,1.6194430259504133,R,A,0.840632054176072,0.24490841552452916,2010
2011-01-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,1.0801640860940418,0.8927772482515607,922.6376,54.5,0.9448118135359634,R,A,0.840632054176072,0.24490841552452916,2011
2011-02-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,1.2088079232592546,0.8956570039721498,824.4486,48.7,1.0889066025872682,R,A,0.840632054176072,0.24490841552452916,2011
2011-03-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,1.2441893314841923,0.948511939178847,778.74,46.0,1.4322027487534588,R,A,0.840632054176072,0.24490841552452916,2011
2011-04-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,1.0727780655914823,1.1596481352188257,903.1691,53.35,1.2105997527237113,R,A,0.840632054176072,0.24490841552452916,2011
2011-05-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,1.1692075924520524,0.9290077770453755,828.6809,48.95,0.8019368774534734,R,A,0.840632054176072,0.24490841552452916,2011
2011-06-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,1.427195091395156,0.8226553569941352,693.2479,40.95,0.8977864194273433,R,A,0.840632054176072,0.24490841552452916,2011
2011-07-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,1.5502292126859953,0.9201763714770695,638.2282,37.7,0.5816973369807977,R,A,0.840632054176072,0.24490841552452916,2011
2011-08-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,1.7189306840419853,0.9212404040805512,575.5904,34.0,0.5329332376929331,R,A,0.840632054176072,0.24490841552452916,2011
2011-09-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,1.6711686282054854,1.0462759883254023,592.5195,35.0,0.4196672638101406,R,A,0.840632054176072,0.24490841552452916,2011
2011-10-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,1.6783614094167907,1.0168677151601802,589.9802,34.85,0.33381082190708267,N,A,0.18039490720759604,0.5780430085399734,2011
2011-11-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,1.9177341995609472,0.8658150929203015,516.3385,30.5,0.32689848633254637,N,A,0.18039490720759604,0.5780430085399734,2011
2011-12-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,2.576691171514942,0.757591143121865,384.2913,22.7,0.5737142424917523,N,A,0.18039490720759604,0.5780430085399734,2011
2012-01-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,1.9607229274825897,1.3339807142765663,507.8739,30.0,0.5248933613585147,N,A,0.18039490720759604,0.5780430085399734,2012
2012-02-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,1.7824753567143454,1.1082640504195216,558.6613,33.0,0.44541296547089765,N,A,0.18039490720759604,0.5780430085399734,2012
2012-03-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,2.0007377695410478,0.8826435055568993,497.7164,29.4,0.6633926862535731,N,A,0.18039490720759604,0.5780430085399734,2012
2012-04-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,1.990166095321633,1.002321204622419,494.3306,29.2,0.7751238915585682,N,A,0.18039490720759604,0.5780430085399734,2012
2012-05-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,2.32451374352802,0.8653945780243019,423.2283,25.0,0.5899703954226251,N,A,0.18039490720759604,0.5780430085399734,2012
2012-06-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,2.4113217906233455,0.9590018034441836,407.992,24.1,0.6365284037904105,N,A,0.18039490720759604,0.5780430085399734,2012
2012-07-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,2.429949606855036,1.004083771324454,407.992,24.1,0.6695978148266188,N,A,0.18039490720759604,0.5780430085399734,2012
2012-08-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,2.0298710866014176,1.1883846296715574,488.4054,28.85,0.6978504685685832,N,A,0.18039490720759604,0.5780430085399734,2012
2012-09-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,1.682809861326894,1.2412483087645803,589.1337,34.8,0.7606052960738494,N,A,0.18039490720759604,0.5780430085399734,2012
2012-10-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,1.7708753810392104,0.983316647993478,574.744,33.95,0.863913205680706,N,N,0.20312693498452017,0.12297059398839402,2012
2012-11-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,1.8700225898287897,0.9247898538705759,544.2715,32.15,1.05454307328623,N,N,0.20312693498452017,0.12297059398839402,2012
2012-12-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,2.0480866105360027,0.92807065142541,498.5629,29.45,1.1976572924953708,N,N,0.20312693498452017,0.12297059398839402,2012
2013-01-01,23561,ASTEC LIFESCIENCES LTD.,W,S,V,2.1698702523716245,0.9281304191069535,488.0937,27.05,1.4619776413300276,N,N,0.20312693498452017,0.12297059398839402,2013
2013-02-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,2.6740310456241554,0.8126734411335664,396.0687,21.95,1.0171200583618347,N,N,0.20312693498452017,0.12297059398839402,2013
2013-03-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,3.473076199114727,0.7681516546095567,304.9458,16.9,0.8518006748410814,N,N,0.20312693498452017,0.12297059398839402,2013
2013-04-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,3.3745835211004893,1.0456322733046848,315.7723,17.5,0.7842756234253749,N,N,0.20312693498452017,0.12297059398839402,2013
2013-05-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,2.8188649148401757,1.1953063185459043,378.0245,20.95,0.6010474636532183,N,N,0.20312693498452017,0.12297059398839402,2013
2013-06-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,2.952760814735872,0.9652879086813502,360.8826,20.0,0.7262289847234066,N,N,0.20312693498452017,0.12297059398839402,2013
2013-07-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,3.61442815546002,0.8198111708887994,300.4348,16.65,0.9051767066896749,N,N,0.20312693498452017,0.12297059398839402,2013
2013-08-01,23561,ASTEC LIFESCIENCES LTD.,N,S,V,3.054833974457436,1.1800777192581076,355.4694,19.7,0.8702024224881206,N,N,0.20312693498452017,0.12297059398839402,2013
2013-09-01,23561,ASTEC LIFESCIENCES LTD.,L,S,V,2.904843679413965,1.1021996319801852,390.0382,21.05,0.6003120951567876,N,N,0.20312693498452017,0.12297059398839402,2013
2013-10-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,2.3427954284679213,1.2371023016279394,483.6103,26.1,0.570727809329921,N,A,0.40790977443609033,0.31725018870115534,2013
2013-11-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,2.0727784909623748,1.1330475827684614,546.6093,29.5,0.6397288022001112,N,A,0.40790977443609033,0.31725018870115534,2013
2013-12-01,23561,ASTEC LIFESCIENCES LTD.,N,S,N,1.9798940355777843,1.0707359271262882,583.6676,31.5,0.855772768599384,N,A,0.40790977443609033,0.31725018870115534,2013
2014-01-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,2.0021400513944982,0.9960871628340493,577.1824,31.15,1.0447817365750802,N,A,0.40790977443609033,0.31725018870115534,2014
2014-02-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,1.8985286074713241,1.0536859311940407,608.6819,32.85,1.205310501979593,N,A,0.40790977443609033,0.31725018870115534,2014
2014-03-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,1.683835196796219,1.1201283934501893,680.9455,36.75,1.4773391838378214,N,A,0.40790977443609033,0.31725018870115534,2014
2014-04-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,1.5074528595589285,1.118865321912285,760.6208,41.05,2.0264898269376608,N,A,0.40790977443609033,0.31725018870115534,2014
2014-05-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,1.3336410191036572,1.136764175200467,859.7516,46.4,2.1708671893005014,N,A,0.40790977443609033,0.31725018870115534,2014
2014-06-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,1.3081075403622744,1.0424837117317625,894.957,48.3,2.0320381302261503,N,A,0.40790977443609033,0.31725018870115534,2014
2014-07-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,1.0060763332380567,1.3200442518159097,1163.6294,62.8,2.393014693655468,N,A,0.40790977443609033,0.31725018870115534,2014
2014-08-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,0.9856723469189467,1.0112051732016292,1187.7172,64.1,3.0429920067641794,N,A,0.40790977443609033,0.31725018870115534,2014
2014-09-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,0.9132770831709867,1.169101634955227,1346.1413,72.65,3.4039148789082745,N,A,0.40790977443609033,0.31725018870115534,2014
2014-10-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,0.6654922664266406,1.3419260341596924,1847.3543,99.7,3.122897372507855,N,N,0.37557259044591945,0.13703883281174245,2014
2014-11-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,0.5892502803899577,1.1130083999643596,2086.38,112.6,2.9512388904231095,N,N,0.37557259044591945,0.13703883281174245,2014
2014-12-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,0.6765761827024871,0.8957951572197634,1872.3686,101.05,3.4953027218916293,N,N,0.37557259044591945,0.13703883281174245,2014
2015-01-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,0.5353799826462166,1.2697010853866424,2366.1699,127.7,3.63329668065283,N,N,0.37557259044591945,0.13703883281174245,2015
2015-02-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,0.6200726893230315,0.8810168512928787,2204.2577,113.3,3.267474667589594,N,N,0.37557259044591945,0.13703883281174245,2015
2015-03-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,0.47696610144261803,1.2730421395089389,2861.8386,147.1,3.9373365526580817,N,N,0.37557259044591945,0.13703883281174245,2015
2015-04-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,0.49937163317425637,0.9789460883767789,2733.4352,140.5,3.096841283898261,N,N,0.37557259044591945,0.13703883281174245,2015
2015-05-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,0.41887590462235547,1.199621122610478,3258.7217,167.5,3.523578197092896,N,N,0.37557259044591945,0.13703883281174245,2015
2015-06-01,23561,ASTEC LIFESCIENCES LTD.,W,S,N,0.40847164613958337,1.0732501711936455,3476.6183,178.7,3.034396375594346,N,N,0.37557259044591945,0.13703883281174245,2015
2015-07-01,23561,ASTEC LIFESCIENCES LTD.,W,S,G,0.27389824378397953,1.5185172106282214,5184.7722,266.5,3.491782121457531,N,N,0.37557259044591945,0.13703883281174245,2015
2015-08-01,23561,ASTEC LIFESCIENCES LTD.,W,S,G,0.2956414834153372,0.9370516684804092,4803.4531,246.9,2.8389622199936912,N,N,0.37557259044591945,0.13703883281174245,2015
2015-09-01,23561,ASTEC LIFESCIENCES LTD.,W,S,G,0.3089186436267745,0.9774027648,4655.5947,239.3,4.263242619432415,N,N,0.37557259044591945,0.13703883281174245,2015
2015-10-01,23561,ASTEC LIFESCIENCES LTD.,W,S,G,0.3008719260886838,1.0188942705749813,4780.107,245.7,3.417049887051887,R,N,0.5609139269207292,0.08167933012870224,2015
