,Month,BA,BC,BN,SA,SC,SN,CMA
185,2019-03-31,0.0721497787677848,0.0856738473342397,0.07255582949413486,0.09618092055871641,0.09660978109580266,0.09003026758602492,0.006976464551770575
186,2019-04-30,-0.018865596966958765,-0.022620440623813496,0.024845805745754825,-0.016113761696001046,-0.058802277775591064,-0.02865931972381324,-0.02322167986822237
187,2019-05-31,0.021350405715462838,-0.01427506069570442,0.012047830768879856,0.010040874912326055,-0.010191793668557592,-0.00518450465028897,-0.027929067496025452
188,2019-06-30,-0.02509733351827882,-0.0020001285760437586,-0.005353042508779274,-0.06311168476308879,-0.07143088227269148,-0.060510519608609856,0.007389003716316185
189,2019-07-31,-0.0576106239059109,-0.0957845549099358,-0.05566381920592034,-0.11832402523896095,-0.12571074244162622,-0.13543969184872198,-0.0227803241033451
190,2019-08-31,0.0171319815112108,-0.04022766526455223,-0.008027229704128147,-0.01890378371496197,-0.029168170626931396,-0.02730256205744876,-0.03381201684386623
191,2019-09-30,0.058181363838239825,0.009418555815900837,0.044891742501088044,0.04216713849830088,0.0331343291443931,0.03155478625714428,-0.028897808688123385
192,2019-10-31,0.029597105120969757,0.037142434665025495,0.057736571195859836,0.010861721707287025,0.011287126233471115,0.010703328968260093,0.0039853670351199105
193,2019-11-30,0.04301983263237443,-0.03467968628336102,0.0021283771159899003,-0.003915915897184788,-0.011338396479209853,-0.0074140835409603634,-0.04256099974888026
194,2019-12-31,-0.0012784294083296314,0.0291621033962435,-0.0019712608891141454,-0.020428362777548476,-0.007197638603380858,0.0022792230132124562,0.021835628489370373
195,2020-01-31,0.0010798631955391237,-0.009098433540733013,-0.006270457106740142,0.04599146961816992,0.058248335884919414,0.06792290944000066,0.001039284765238676
196,2020-02-29,-0.048917678818709336,-0.05685115327269919,-0.05885854253649012,-0.09404689577168843,-0.10134651994581315,-0.07887742882598449,-0.00761654931405728
197,2020-03-31,-0.2956074511021817,-0.14671150434420588,-0.19127068546626408,-0.35394071233197216,-0.3177751316814712,-0.3230451103519918,0.09253076370423835
198,2020-04-30,0.1304218711287751,0.11992359669405707,0.14542577386770583,0.14439657108277787,0.14843133089344168,0.16189539241756354,-0.0032317573120271004
199,2020-05-31,-0.052155224321271676,0.0036684916259140427,-0.006041093122073143,-0.043974389459882836,-0.0313911057502699,-0.026467125796667903,0.03420349982839933
200,2020-06-30,0.11675943609374899,0.07874286575137651,0.07271987096642628,0.17098545960742628,0.18457196459816902,0.14564974324246632,-0.01221503267581489
201,2020-07-31,0.02168865178317138,0.11032544449271715,0.0679786624230123,0.040099758302834125,0.03168154863856449,0.04536320685317466,0.04010929152263807
202,2020-08-31,0.052869923348496224,0.0065007901874446095,0.031285185649676445,0.13456276721390575,0.09847400040579886,0.10877364498141869,-0.04122894998457925
203,2020-09-30,-0.011436347739964964,0.05347213418611358,-0.007064074419355534,-0.003501134935442773,-0.0014209070050209905,0.001939474365196885,0.03349435492825016
204,2020-10-31,0.023733612585709794,0.03296689903472768,0.02280364282018333,-0.012803475752356611,-0.010941978170540293,-0.01106329038982657,0.005547392015417101
205,2020-11-30,0.09853586113370963,0.1535851415420496,0.10313169038831961,0.11985344207535206,0.1240762229808143,0.11395910618832732,0.029636030656901124
206,2020-12-31,0.07119781336221105,0.02770828706169607,0.09172574016462451,0.06441165428514131,0.08721883156377087,0.08469679815208513,-0.010341174510942713
207,2021-01-31,-0.04277233016694723,0.003941789233159291,0.007198244375020509,0.012292429835416499,-0.02326744216735026,-0.005979382269711093,0.00557712369866988
208,2021-02-28,0.08672350660574234,0.16389604166785549,0.056721010586866724,0.12182491062562394,0.09863296725511148,0.10562756807889968,0.02699029584580033
209,2021-03-31,0.0035397285384101028,0.0590634981055538,0.02926314443949303,-0.005853192075392232,-0.003944328132513342,-0.006256141808708627,0.028716316755011292
210,2021-04-30,0.005406795756166386,0.03919730511368835,-0.0007908976343802086,0.04214511239280011,0.04468270613097137,0.03759166875012157,0.01816405154784661
211,2021-05-31,0.07012979480813365,0.0815137798924913,0.07356265963252168,0.08742151397534424,0.13012076397976446,0.09877544732318605,0.02704161754438894
212,2021-06-30,0.007363918742438924,0.012008112827082026,0.03045841711688341,0.06126688336071994,0.07309400982868557,0.06566401531740994,0.008235660276304367
213,2021-07-31,-0.0005247897749811034,-0.015746559563444566,0.020075413261442132,0.0664038126684831,0.07966285661222787,0.0512388735034409,-0.0009813629223593412
214,2021-08-31,0.08076131532825438,0.07020176181147282,0.08336887325665862,-0.03584204627120255,-0.04174629533716713,-0.039994167021219725,-0.008231901291373071
215,2021-09-30,0.04450461125295436,0.04966153370322936,0.03089511661095857,0.057596810258292865,0.05546515389099202,0.04427046322414888,0.001512633041487077
216,2021-10-31,0.003974751983152778,0.013055400786617943,-0.01247217593058698,-0.0014910617949920224,-0.002838274514003134,-0.002105082253797185,0.0038667180422270265
217,2021-11-30,-0.0313499692935831,0.005953339864064478,-0.014299096363236957,-0.025232093846941316,-0.026418799760931755,-0.023949613575410506,0.018058301621828567
218,2021-12-31,0.00862151689109624,0.04460184979788498,0.04626275886299829,0.03521096797341891,0.07320348186521299,0.042018352432328376,0.03698642339929141
219,2022-01-31,0.00015927389408403782,0.002835513800840593,-0.009599918297923256,-0.000735409095530476,0.015218776809795076,0.021010588054121433,0.009315212906041053
220,2022-02-28,-0.027266830017932647,-0.028738842504083168,-0.0400134733879236,-0.08550353090556267,-0.10863859424941674,-0.09386171156875556,-0.0123035379150023
221,2022-03-31,0.0435367944460954,0.07515243218405417,0.03849120919603468,0.04847531451966371,0.04021096424233696,0.0396086468833429,0.011675643730316002
222,2022-04-30,0.008108411108462494,0.06765128036639514,-0.010018799770563563,0.03005174822780757,0.04921903255617464,0.03933485886425213,0.039355076793149854
223,2022-05-31,-0.05216619331895321,-0.04628154380309317,-0.04871571740276009,-0.0859164595566294,-0.0963589143241279,-0.08466236347260747,-0.002278902625819229
224,2022-06-30,-0.05342943051491342,-0.056743792805783455,-0.03877217331966538,-0.05598248000008349,-0.06367932455278326,-0.05669031948031172,-0.005505603421784903
225,2022-07-31,0.10247816352734354,0.12124016079501032,0.09620386595508557,0.07841390690752073,0.07396806856091256,0.08525119664030081,0.007158079460529307
226,2022-08-31,0.059995490084818345,0.12496074193946745,0.029432398393867177,0.05934033377312114,0.07669474754541643,0.05629573559293966,0.0411598328134722
227,2022-09-30,-0.03528750470070775,-0.009440761868460486,-0.03568251408599074,-0.009468278750885809,-0.012089495091818182,-0.0039318581224674016,0.011612763245657447
228,2022-10-31,0.018483583435112368,0.044741043674478946,0.04186343088013905,0.013338467596087622,0.015822970937878014,0.014081061901736143,0.014370981790578483
229,2022-11-30,0.03188426949441596,0.0477240345403947,0.03187839025150192,0.018660701883646734,0.02631299056223956,0.02824078162217423,0.01174602686228578
230,2022-12-31,-0.028404243884757104,-0.05041555358091344,-0.018912082111010878,-0.02289318397468185,-0.020101130583901203,-0.012776269969144561,-0.009609628152687844
231,2023-01-31,-0.061537119119862684,-0.07336845373297479,-0.022405054431606848,-0.019933815843959514,-0.0265953511716872,-0.025379350556040542,-0.009246434970419895
232,2023-02-28,-0.06681810086607654,-0.08131105361961037,-0.01261530776456706,-0.0491074991424128,-0.06390280521343421,-0.049270689257551764,-0.01464412941227762
233,2023-03-31,0.007450085336257013,0.028307783245483942,0.0018639433351316742,-0.02289302859516179,-0.014926700260997084,-0.013305852201738817,0.014412013121695818
234,2023-04-30,0.04599020963743398,0.06341502112959142,0.04464491308936817,0.08117088690808939,0.09773526581581536,0.08387871506244102,0.016994595199941703
235,2023-05-31,0.047705517560747424,0.05609436593183081,0.03135564153724735,0.04260512830250467,0.05405195203753669,0.05391406064740243,0.009917836053057696
236,2023-06-30,0.04698390796688833,0.0238654056090234,0.04150462910654555,0.07331437666149394,0.07266804256756705,0.07460570280771117,-0.011882418225895905
237,2023-07-31,0.04213615768107841,0.06164402134725675,0.03920774721933438,0.045970995547337884,0.08723726961289602,0.08808589709990214,0.030387068865868234
238,2023-08-31,0.006767739032950803,-0.029404540111174684,-0.007432825226490615,0.06154368503350388,0.08396328090260322,0.061539939543174986,-0.006876341637513078
239,2023-09-30,0.03406093691301486,0.007562106185605639,0.04112040912436354,0.013335135431213016,0.022173022790573226,0.02047724467261152,-0.008830471684024503
240,2023-10-31,-0.02898338439247621,-0.003463129260118285,-0.03443902148859086,-0.00869389075717592,-0.018002951507134143,-0.011087205228008254,0.00810559719119985
241,2023-11-30,0.07587306368477176,0.09861229331869067,0.06185359993992412,0.06457496625959329,0.09781235124632738,0.07493265443176958,0.027988307310326505
242,2023-12-31,0.10251179389004651,0.08722665724713115,0.08719644518416265,0.05679500016637656,0.05728429785823645,0.04988204045480271,-0.007397919475527731
243,2024-01-31,0.016774258407088568,0.07554320565707437,0.028159093655709806,0.05359931879692571,0.1200290368943386,0.06512111082201552,0.06259933267369935
244,2024-02-29,0.01591184602707764,0.024816502304101276,0.028671251846162718,-0.007956478924895947,-0.02829964869709368,-0.018183169680568653,-0.0057192567475870485
245,2024-03-31,0.0029056676432508343,0.012776675207290566,0.011314142098258586,-0.06036874172889175,-0.07727054503478946,-0.061915758833909006,-0.003515397870928992
246,2024-04-30,0.031164177193556897,0.03794433664633845,0.04319120734033182,0.10681286912967387,0.1036060325505943,0.0959331799168634,0.0017866614368509948
247,2024-05-31,0.027917237046391503,0.03385478489100372,0.013542988552171998,-0.032573724462722706,-0.03801888500809699,-0.01886900640866427,0.0002461936496189667
248,2024-06-30,0.059717116778540504,0.05680201885088793,0.06309667709103838,0.1049283340879053,0.10312338874933459,0.10432190253744479,-0.0023600216331116364
249,2024-07-31,0.03836987443533147,0.07459338179836746,0.03908388441925064,0.053361317722026645,0.09049840132541978,0.06946381006874812,0.03668029548321457
250,2024-08-31,0.013656931638157658,0.007612340615873064,-0.0005835404242528825,0.03082967176641327,-0.0047152349774419915,0.0030464525103289166,-0.020794748883069925
251,2024-09-30,0.03441445512742748,0.028505625843613512,0.00946070494259831,0.024412713369720684,0.009331071832992614,-0.003889501458299776,-0.01049523541027102
252,2024-10-31,-0.07273247921501277,-0.06697800609653642,-0.069640559880599,-0.03580642468909467,-0.052902715864526266,-0.04274751075049604,-0.005670909028477625
253,2024-11-30,0.0018905488216484632,0.01436082771296892,-0.00841458905333589,-0.0028244854725203127,0.013059867878261964,-0.0009483910192436968,0.014177316121051367
254,2024-12-31,-0.00269551157082992,-0.02145671444921477,-0.02037539652846946,-0.012259781558401179,-0.0036167884047600862,-0.01133791706284995,-0.005059104862371879
255,2025-01-31,-0.03154312197336451,-0.030836935997810126,-0.02761466730864227,-0.10129926115251957,-0.09715128121736492,-0.09391337536946498,0.002427082955354515
256,2025-02-28,-0.04510103412265046,-0.11771107026952816,-0.09113282349925442,-0.15640245574407752,-0.16520836060361924,-0.15747037218596263,-0.04070797050320972
257,2025-03-31,0.08239941552936442,0.07822192948658406,0.07883456343832743,0.051562960572475135,0.0565457109582245,0.067419256402874,0.00040263217148449326
