,Month,BG,BN,BV,SG,SN,SV
213,2019-08-01,0.009395490106304616,-0.008304218317517285,-0.12731167045192862,0.0038199658435413967,-0.03301532276792886,-0.04563957724120613
214,2019-09-01,0.0447261416790362,0.05027525058252555,-0.0006755000337531335,0.05811481337499785,0.046479013887309274,-0.02624891545595094
215,2019-10-01,0.03215985706406684,0.08018992146122052,0.04004591825839628,0.025818382469061988,0.0033654235232856893,0.031062894601151712
216,2019-11-01,-0.009556002375860113,0.0320757153782193,0.07465465983769504,-5.5293545641918035e-05,-0.01790085867300942,-0.005102675946279979
217,2019-12-01,0.007233354884447569,-0.005123129709593039,0.014819062583773291,0.004315428512826889,0.0033882742397389237,-0.0340688705113813
218,2020-01-01,0.010906220692757488,-0.035601433687176394,-0.059524116368538424,0.07075811829784757,0.05254629270280634,0.021773952266511475
219,2020-02-01,-0.046221536536536274,-0.07042123020165614,-0.1638208215141816,-0.06125919511325539,-0.10787086910695491,-0.13647789937564736
220,2020-03-01,-0.20136061656818197,-0.2366552903174007,-0.3001486656516486,-0.30486274570704147,-0.339863295319953,-0.2896440797312756
221,2020-04-01,0.11389993532329132,0.1923477515414312,0.15386754797386382,0.14167305340163702,0.1956718787298585,0.16490586959637407
222,2020-05-01,-0.01894498769675477,-0.010669450725363898,-0.016594706633440683,-0.01664020717772776,-0.018286964316389424,-0.07379651163163461
223,2020-06-01,0.06617244208288482,0.10757558563341668,0.19563729037041533,0.12499805640289292,0.19925375899819028,0.29533489416623976
224,2020-07-01,0.058282502047480714,0.08913782201999153,0.0158479247403687,0.06071656534160038,0.0553472363868388,-0.015977555048215488
225,2020-08-01,0.028495232202623684,0.030743584993002906,0.1119917787671712,0.11275428718719423,0.11362521684321888,0.10497619633897079
226,2020-09-01,0.012545449853589357,-0.02189902033465998,-0.08654247310406951,0.0330947454356668,0.027426639152738453,-0.06159926030634463
227,2020-10-01,0.021143934233932977,0.04632177746449187,-0.04022178361017424,-0.012844921001804009,-0.0027442392144484094,8.74623720203651e-05
228,2020-11-01,0.08682302413483355,0.19042953626996995,0.26111219250494383,0.12124679378059824,0.13479122591777634,0.14840917779678128
229,2020-12-01,0.07609894273866345,0.06049455304963034,0.1635505351803878,0.057908952076541086,0.09742051075406014,0.13616740139004188
230,2021-01-01,-0.020138719507391156,0.019170626598353183,-0.03660927969221489,0.003165443419217583,0.003501922566952008,-0.003128116289073371
231,2021-02-01,0.05047877542037864,0.18766467700531622,0.29016314575882374,0.11395031942467776,0.12338771287114093,0.19119907390528462
232,2021-03-01,0.02080531058287315,-0.002166366886422951,-0.019821268894895435,0.019455442080468944,-0.0011929182536440923,-0.03741769909781797
233,2021-04-01,-0.002428088699589614,0.0070713756930818415,0.12259470290542049,0.04457805253558941,0.051652225820293725,0.05220180013508557
234,2021-05-01,0.06827721264915795,0.09064461496561,0.07793714947655886,0.08026952673293776,0.1237928029047991,0.15388546803413594
235,2021-06-01,0.020060752363005144,0.025857599056535625,0.01387949274528012,0.049726039706317504,0.09032668501545105,0.11298081068326322
236,2021-07-01,0.005496307858356723,8.292109406776935e-05,0.0779837410434772,0.052928124361293113,0.1011969470648681,0.06883095471521085
237,2021-08-01,0.09191115585013801,0.0023967482795341456,-0.011086261752679672,-0.009647995405835474,-0.04220223943333645,-0.07062677771394503
238,2021-09-01,0.03051068396460001,0.07510738537158367,0.02705923845330094,0.04970794099360252,0.08055715413263123,0.09809110510962517
239,2021-10-01,-0.00685307952474993,0.015086331902495533,0.025534717894364043,0.006714521979450561,-0.003684037214567695,0.0053754420811309095
240,2021-11-01,-0.016341248367179786,-0.07393025844004672,-0.05503362249247032,0.007124050344490273,-0.03614221697822563,-0.041685969159661815
241,2021-12-01,0.025548374963613445,0.031104403717319023,-0.013084151587891106,0.049995438859337334,0.04215991492236698,0.043293885698426744
242,2022-01-01,-0.016990628502376832,0.051684675080759426,0.133762592902584,-0.006154778327510345,0.03513053083646176,0.0473717624832852
243,2022-02-01,-0.03016325709917402,-0.0255391238412569,-0.06475258684544587,-0.0806652456609303,-0.09628141669781978,-0.10217353711995653
244,2022-03-01,0.04266854359318694,0.04711058015743968,0.021418330283900475,0.04304757112548043,0.05793255143457086,0.0610481239171248
245,2022-04-01,0.005005607896379146,-0.00016923660806717915,0.03936277887630542,0.02083463827281823,0.04305843602298296,0.06414792064738797
246,2022-05-01,-0.04468836374430419,-0.09446368088404085,-0.05713579912540606,-0.06452363578029255,-0.09530047462010582,-0.09337750282718975
247,2022-06-01,-0.04419017687804292,-0.08513810929253585,-0.04057930197994976,-0.035688870609578496,-0.06532679167370206,-0.06993953666048218
248,2022-07-01,0.09967336744111245,0.14060426197819664,0.027610172380289743,0.07695694080817045,0.09514808569373123,0.10998149276198314
249,2022-08-01,0.0514227264607009,0.05731882135756018,0.0756032762382305,0.05324246802646338,0.08034878157956442,0.09424113016014236
250,2022-09-01,-0.03535398151576716,-0.03386348401545736,-0.04812754434167504,-0.0010482824230649646,-0.014009890929719642,-0.0029423864783187864
251,2022-10-01,0.02610644965947978,0.0562898322403792,0.09675958058068271,0.006901982089049253,0.024334771740173077,0.04923699036580674
252,2022-11-01,0.022232961331750303,0.05512242879625338,0.10307406267864168,0.015806598611834317,0.03948212954430329,0.09105863317692311
253,2022-12-01,-0.04311692230421024,-0.006435206876566969,0.02997560921015847,-0.021553909207912326,-0.009449296633862174,0.05239675561498001
254,2023-01-01,-0.05270282132661884,-0.03682138531752075,-0.009878715338693276,-0.007892538341892786,-0.017574361214547096,-0.03960188525046118
255,2023-02-01,-0.04878630409857384,-0.026988527589430083,-0.03422331341854794,-0.03324280355495635,-0.045860720025598635,-0.0708680221155785
256,2023-03-01,0.010374382934964265,0.004708883664274369,0.014290995061329591,-0.01942138945165909,-0.002350295261822933,-0.018878750770255193
257,2023-04-01,0.03850521775498889,0.06340814092807422,0.06564805172189368,0.06905547901607348,0.09226072555542149,0.1453967919420844
258,2023-05-01,0.050649253543584606,0.017927857704746794,0.007514212372774156,0.0508085414076185,0.054983861197752774,0.03240788014609163
259,2023-06-01,0.03130485756483476,0.047623482723055235,0.06205403757320854,0.07434066412538885,0.07657535713798887,0.07417545908857302
260,2023-07-01,0.0334312825221226,0.044209451160270495,0.12540483047677708,0.06004570023292771,0.08778515172220618,0.1182565247096941
261,2023-08-01,-0.006134953570057636,-0.027064674506619205,0.0024122419052906643,0.042817912575803176,0.06759553414373042,0.1015121174196189
262,2023-09-01,0.02057494518150239,0.026981415101848337,0.11146853757604909,0.017186754472695003,0.02400081875180365,0.10866897002326145
263,2023-10-01,-0.022291941144552768,-0.037315493042502215,-0.04967029753481374,-0.012525738954678184,-0.0024544329568966135,0.001672390484085679
264,2023-11-01,0.06650233539732024,0.06612083300792303,0.11914320361906112,0.073980901641177,0.09226466910598632,0.10473280927898752
265,2023-12-01,0.08364691404595655,0.0929730167887237,0.14785301936031828,0.05652639472525093,0.06868454712004193,0.06882865678375616
266,2024-01-01,0.016427654612434565,0.03092977601761959,0.17818515442544042,0.05097646929822995,0.10423399676959086,0.1422843197263566
267,2024-02-01,0.018861964885689482,0.03560477665399818,0.016412881321272544,-0.002537845932779441,-0.011367334251276891,0.0018604832281989192
268,2024-03-01,0.008933082900046529,0.010749082543044046,0.01633541920279668,-0.05218495818490683,-0.06227604957226657,-0.06431748844933038
269,2024-04-01,0.01723298650848034,0.059334813795957564,0.0823796616781336,0.09063146126184606,0.13734842219199347,0.13142402829366587
270,2024-05-01,0.028454864982789964,0.009201991226267112,-0.00491782509497552,-0.02141727567398814,-0.006494753234106822,-0.041422885251780735
271,2024-06-01,0.05907760194881261,0.07423628932452495,0.016160000980727698,0.11433010116975259,0.10747395403731942,0.08987167438810274
272,2024-07-01,0.054983242201521336,0.018856280816351854,0.0895586015520475,0.051267931493217095,0.08218516085836741,0.07310229537737994
273,2024-08-01,0.007834304555753914,-0.0030532053091823722,-0.033509697459641295,0.017956029942337998,0.025286793182780525,0.011747829191386767
274,2024-09-01,0.022174479587034564,0.02408190371287802,-0.04767942597317407,0.019814858740580723,0.012590393967700628,0.01809020726053051
275,2024-10-01,-0.07337139357235152,-0.0639662729935299,-0.091572629198847,-0.026586575203462172,-0.046333382728076765,-0.056308334773034006
276,2024-11-01,-0.0043204551392975465,-0.0018782005516035987,-0.0071634168930529065,0.009459081544308428,-0.0010439722704394187,0.022542732915886723
277,2024-12-01,-0.013822076586600719,-0.024923103240723266,-0.03675139027623398,0.005195947531793114,-0.004318229944169462,-0.011451325066635088
278,2025-01-01,-0.03164825406996357,-0.02021754505904843,-0.01616544286207521,-0.09071503303016808,-0.09841688238759498,-0.07020380892244782
279,2025-02-01,-0.095983295517643,-0.06427392328838474,-0.09512560836585911,-0.15352177912944714,-0.14308963086755944,-0.15008000480974787
280,2025-03-01,0.07305494603005135,0.07973243481864041,0.11857351492981714,0.06978315360491115,0.07929032066911583,0.0764287721161843
