,holding_month,BL,BW,SL,SW,WML
257,2022-04-30,0.017435569871160527,-0.010367996627626315,0.05742069289342581,0.024866408026599604,-0.030178925682806522
258,2022-05-31,-0.022801221963720295,-0.12824832723849708,-0.06853810614729473,-0.11412898086814985,-0.07551898999781595
259,2022-06-30,-0.05842016856836647,-0.021820771097561316,-0.05748170629082854,-0.06069658592962614,0.016692258916003774
260,2022-07-31,0.0870506890418892,0.11578563394945302,0.083353072174246,0.07081160729996662,0.008096740016642207
261,2022-08-31,0.04175670219907572,0.10131480704870936,0.06654888125724959,0.07159912375043721,0.032304173671410634
262,2022-09-30,-0.03384023784414739,-0.035197962279049706,-0.02423094399088704,0.003626858800087082,0.013250039178035904
263,2022-10-31,0.03634146256882337,0.01959316027314507,0.00202989671794693,0.024839910039417133,0.003030855512895954
264,2022-11-30,0.054636306770981725,0.0003672953988967849,0.03717434127969804,0.0167250969812927,-0.037359127835245136
265,2022-12-31,-0.030233459102601962,-0.028670996775142465,-0.009057269446726484,-0.020823983252456612,-0.0051021257391353145
266,2023-01-31,-0.017222919919492406,-0.10020631574350782,-0.03351184227408282,-0.017539876519695068,-0.033505715034813824
267,2023-02-28,-0.01132855848810091,-0.11316532394111194,-0.05693049290518887,-0.043442425739255844,-0.044174349143539
268,2023-03-31,0.0029095220781180523,0.024334140341295173,-0.05780438291362446,0.021678065872914796,0.05045353352485819
269,2023-04-30,0.023594046512996958,0.05892256509934333,0.10517782418440542,0.08781859323929711,0.008984643820619032
270,2023-05-31,-0.008184955739878302,0.03456429378153957,0.034164713945465094,0.05941005201349014,0.03399729379472146
271,2023-06-30,0.020427045200968635,0.06429380095610462,0.08690853760881131,0.07915146886193596,0.018054843504130308
272,2023-07-31,0.04376735136548705,0.04665205816234942,0.04499830462515155,0.11076677909047457,0.034326590631092696
273,2023-08-31,0.017183030625968296,0.010877353258726644,0.05357057636393341,0.09018405472756721,0.015153900498196073
274,2023-09-30,0.022035292921411327,0.06295711235727874,0.02367467156078061,0.024379144852616465,0.020813146363851637
275,2023-10-31,-0.029984261177959066,-0.04452862170636802,-0.038862212689189046,0.014510772181967526,0.019414312171373807
276,2023-11-30,0.05681899378218195,0.09406837789135489,0.05240887786919882,0.09383421018848755,0.039337358214230844
277,2023-12-31,0.10008419562485145,0.10989424644222458,0.06101476259143377,0.0645389634834588,0.006667125854699085
278,2024-01-31,0.0010446991954020733,0.09676717742976443,0.030714404250232683,0.12257047239959656,0.09378927319186312
279,2024-02-29,0.0017232603385671011,0.03242733010090525,-0.0275890276665177,-0.010491711306341304,0.02390069306125727
280,2024-03-31,0.0031092821382358543,0.0068904153993264465,-0.06774353772149623,-0.06262517867452683,0.004449746154029995
281,2024-04-30,0.028098921077038368,0.07761584239873916,0.10768843932259028,0.13295121976124735,0.03738985088017892
282,2024-05-31,0.05453155504160066,0.039126353615681696,-0.027821214391436942,-0.01970792977055195,-0.003645958402516988
283,2024-06-30,0.07781322139880659,0.04639714678921635,0.10499890986834869,0.10868445562399086,-0.013865264426974042
284,2024-07-31,0.04350909944561146,0.04898608983219324,0.059895936769740116,0.08455385223402094,0.015067452925431296
285,2024-08-31,0.021224498462267358,-0.017415887639882523,0.00012982080215373878,0.03151795013060308,-0.00362612838685027
286,2024-09-30,0.05727420933772557,0.01223005084275939,0.017941546883621345,-0.0017672816755684411,-0.03237649352707798
287,2024-10-31,-0.06577857377416153,-0.08317123079244147,-0.06093604949443007,-0.03134223819458404,0.006100577140783055
288,2024-11-30,-0.030598621079775234,-0.005651957337240555,-0.004717728649282268,0.014786658051764648,0.022225525221790797
289,2024-12-31,-0.021732163282846648,-0.01115872050725931,-0.006663184834141851,-0.0033775301831357545,0.0069295487132967175
290,2025-01-31,0.03527896273374087,-0.0758287656169084,-0.0678462882391193,-0.10958252347508358,-0.07642198179330678
291,2025-02-28,-0.09198524632174465,-0.10659545346828653,-0.16206959020387254,-0.15392552830490097,-0.003233072623785138
292,2025-03-31,0.08417780582000825,0.10234338789952882,0.023233809758149856,0.1090939331044081,0.052012852712889406
