Month,BG,BN,BV,SG,SN,SV,n_BG,n_BN,n_BV,n_SG,n_SN,n_SV,SMB,HML
2023-10,-0.022915756378475257,-0.03558325439756845,-0.048561071819178445,-0.012277495195337527,-0.004206547140026642,0.0006078416528687494,168.0,70.0,27.0,540.0,901.0,738.0,0.030394627304242246,-0.006379989296248455
2023-11,0.06732744325114146,0.06517118838079199,0.11740833293429598,0.07482122274615073,0.09272540636859646,0.10401345982964655,168.0,70.0,27.0,539.0,900.0,738.0,0.007217708126054771,0.03963656338332517
2023-12,0.08210229304949683,0.09119632723698945,0.14269559312403524,0.05329133377557011,0.06765912314562927,0.06801894470903307,168.0,70.0,27.0,535.0,894.0,736.0,-0.042341603926763026,0.037660455504000684
2024-01,0.01602860502215068,0.03023990543244841,0.1790335212515622,0.0521000889213776,0.10051562134357966,0.14035517315852164,168.0,70.0,27.0,535.0,894.0,736.0,0.02255628390577254,0.12563000023327778
2024-02,0.019361256276635236,0.033464648524573426,0.015526820818249899,0.001617358457111736,-0.012454530625943915,0.000212108968621267,168.0,70.0,27.0,534.0,892.0,735.0,-0.026325929606556487,-0.0026198424734379033
2024-03,0.008139421247959328,0.011116200843810592,0.01456466394607451,-0.05147387223096797,-0.06127991262541171,-0.06524656609040914,168.0,70.0,27.0,535.0,891.0,736.0,-0.07060687899487776,-0.003673725580662995
2024-04,0.017846874150162412,0.058796199674058275,0.08234067174932769,0.09000727050733533,0.13814001292170197,0.1316758773646998,168.0,70.0,27.0,534.0,891.0,736.0,0.06694647174006291,0.05308120222826487
2024-05,0.028135415798254678,0.00989417237232229,-0.0074329919334830755,-0.020661724932350082,-0.0066597323685157125,-0.04091652580961465,168.0,70.0,27.0,535.0,891.0,736.0,-0.03294485978252478,-0.02791160430450116
2024-06,0.058927493300791514,0.07297273865766832,0.023283381052420494,0.11159329665388647,0.1085340692100849,0.08896294198670217,168.0,70.0,27.0,535.0,890.0,735.0,0.05130223161326441,-0.02913723345777766
2024-07,0.05501684689600175,0.019389621241967372,0.08652584690984297,0.052593331877891336,0.08306551448282389,0.07248510397157172,168.0,70.0,27.0,534.0,890.0,735.0,0.015737211761491617,0.0257003860537608
2024-08,0.008719925121935031,-0.0032552237022716373,-0.028954278309745587,0.014957368089380123,0.027174569869156447,0.011764769992267828,168.0,70.0,27.0,534.0,889.0,735.0,0.02579542828029553,-0.020433400764396457
2024-09,0.021402104144393502,0.02340555554469082,-0.041017866456766,0.018856297622540447,0.013572917243536917,0.017264676050625965,168.0,70.0,27.0,534.0,888.0,735.0,0.015301365894795005,-0.03200579608653699
2024-10,-0.07362086706964668,-0.06015197379719136,-0.09100955464061927,-0.027355314642482007,-0.04477423822685094,-0.05428867733124717,176.0,87.0,23.0,598.0,962.0,798.0,0.0327880551022924,-0.022161025129868873
2024-11,-0.004248888023582826,-0.0022380051136492293,-0.0061548349074291835,0.007927242098588753,-0.0005981652156880806,0.018383075326434975,176.0,87.0,23.0,597.0,960.0,798.0,0.012784626751332295,0.004274943171999932
2024-12,-0.013304532272290602,-0.02445581767775368,-0.03659273906698009,0.0013827627774111461,-0.00383267489500903,-0.010964054140235043,176.0,87.0,23.0,597.0,959.0,798.0,0.02031304091973048,-0.01781751185616784
2025-01,-0.029465780141928143,-0.026265992340554642,-0.016978205538854572,-0.09331713855781738,-0.09500209912499268,-0.0694464312176658,176.0,87.0,23.0,597.0,959.0,796.0,-0.06168523029304617,0.018179140971612575
2025-02,-0.09534544737144358,-0.0660585347119358,-0.09682530121322781,-0.15671251462376787,-0.13922937460012286,-0.15042839484040318,176.0,87.0,23.0,597.0,959.0,796.0,-0.06271366692256224,0.0024021329707902273
2025-03,0.06998147317687761,0.0847142913344825,0.11533339834770212,0.07130950264055415,0.07465101852771407,0.07183707686963393,176.0,87.0,23.0,597.0,959.0,796.0,-0.01741052160705336,0.022939749699952147
2025-04,0.01918802937725108,0.03928335551016752,0.014440920268770802,0.011727564886894214,0.010072935715771959,0.042981091572873026,175.0,87.0,22.0,597.0,956.0,794.0,-0.0027102376602167327,0.013253208788749266
2025-05,0.04404553606830119,0.01568655171238219,0.06203882776190115,0.11375379115724711,0.10267765422623387,0.09606186440902365,175.0,87.0,22.0,597.0,954.0,793.0,0.06357413141664005,0.00015068247268824886
2025-06,0.03162620614959342,0.039945313947645104,0.03940654627792206,0.02647072403126391,0.048220343772138866,0.06317113799324386,175.0,87.0,22.0,597.0,955.0,793.0,0.008961379807162018,0.0222403770451543
2025-07,-0.03519237025397655,-0.02834666305651185,-0.027969796621724375,-0.014184896114937666,-0.01502499096549464,-0.02379909023518337,175.0,87.0,22.0,597.0,954.0,792.0,0.012833284205532364,-0.0011958102439967658
2025-08,-0.003961116705477941,-0.02845802235443772,-0.026448546058354214,-0.024034472653840188,-0.0483708664652423,-0.03974372833026884,175.0,87.0,22.0,597.0,954.0,792.0,-0.01776046077702715,-0.019098342514652464
2025-09,0.006804794701581179,0.028963384227272036,0.09004996292214722,0.00780913282616354,0.005797880933801716,0.01632118810704307,175.0,87.0,22.0,597.0,954.0,791.0,-0.031963313327997366,0.04587861175072278
2025-10,0.03127934746181189,0.04929972659002817,0.07114508261219724,0.022218210165936576,0.02682860819217336,0.033380158480297906,214.0,89.0,25.0,679.0,1068.0,879.0,-0.023099059941876485,0.025513841732373338
2025-11,0.002285496814197666,0.017189667339932144,0.0034202209095627227,-0.038567771068113335,-0.04460665751117599,-0.03596878127437431,214.0,89.0,25.0,679.0,1067.0,879.0,-0.047346198305785396,0.0018668569445520393
2025-12,-0.007162116144175491,0.009809543995961853,0.00991294560745965,-0.02054548100951792,-0.00784323443634881,-0.022357355455791393,214.0,89.0,25.0,678.0,1066.0,879.0,-0.021102148120301378,0.007631593652680832
2026-01,-0.03559338649155492,-0.029703867963914138,0.04384186264156434,-0.07376380579469997,-0.06616984155997412,-0.046467594895606486,214.0,89.0,25.0,672.0,1056.0,874.0,-0.05498195014545862,0.053365730016106366
2026-02,-0.004509040231140415,0.02163210792997352,0.060593278541781925,0.00657307832269293,0.007348562057378422,0.003595748399086058,214.0,89.0,25.0,672.0,1055.0,874.0,-0.020066319153819206,0.031062494424657736
2026-03,-0.10442482837779976,-0.11974409843348867,-0.15367838894155406,-0.11855419826850085,-0.12021032219491577,-0.13181650828673622,214.0,89.0,25.0,672.0,1054.0,873.0,0.002422095667563217,-0.03125793529099483
