Month,BA,BC,BN,SA,SC,SN,CMA
2007-01,0.04391875818824302,-0.0056495671532207315,0.033208863603758285,0.06175519122766361,0.07827380293581494,0.03827080228327973,-0.016524856816656212
2007-02,-0.07565438734309245,-0.11714407159013182,-0.07686909036467182,-0.0871672771358794,-0.10641950750815368,-0.09291020276060175,-0.030370957309656832
2007-03,0.01646760682040104,0.02186414843156819,0.02405577683326281,-0.02280763855585681,-0.0527042092972825,-0.04226031532623179,-0.01225001456512927
2007-04,0.06397930825806455,0.0466943695384137,0.08263406832111397,0.07159422751382778,0.07474071415993667,0.05232817227531997,-0.007069226036770987
2007-05,0.04192774341401481,0.05899700454819058,0.0631489425263199,0.07205440922432803,0.05158501167396341,0.05420235857273309,-0.0017000682080944227
2007-06,0.009968537572905476,0.019175683476537957,0.012444757117645254,0.04087991869135756,0.042223915751054886,0.03491868388358138,0.005275571481664902
2007-07,0.02400471844167765,0.05078326986619048,0.06491296364245014,0.030956712206383036,0.03944473347482084,0.019716671065597408,0.017633286346475315
2007-08,-0.026926837900678745,0.008616368782838049,-0.004288014280140783,-0.017774652241171016,-0.0027558830207064055,-0.017374193359327075,0.025280987951990703
2007-09,0.11896041682059841,0.1614586907479137,0.1480599140528615,0.08777702549399667,0.1308283602242154,0.08806222375140624,0.04277480432876701
2007-10,0.1977919920589408,0.1679174037157989,0.16748778901930958,0.04967583267648328,0.05059036966953243,0.061744050902732925,-0.014480025675046374
2007-11,-0.05260379538377182,0.000998841920693838,0.02004452160090363,0.07237624596831141,0.08297944031148567,0.05069088391756083,0.032102915823819966
2007-12,0.13667378943856381,0.07488112447464677,0.08429880412890572,0.19424957363662967,0.24075711185023307,0.17059415632570157,-0.007642563375156813
2008-01,-0.18378333556230633,-0.21195034101657648,-0.1697199279596333,-0.2204393325798987,-0.26259633142376165,-0.22687107965609757,-0.035162002149066535
2008-02,-0.03067266716557638,0.035234211955454765,0.019551939826706194,-0.029832041988976245,-0.0318683046516911,-0.027013332975843334,0.031935308229158146
2008-03,-0.12338057569919327,-0.131537129506242,-0.10736157079660862,-0.17278781837069496,-0.11131402103142393,-0.17063235715240932,0.02665862176611114
2008-04,0.162278816245833,0.10281621447801217,0.09104130776506074,0.09488807101722119,0.14507446111670574,0.10759186773635983,-0.004638105834168141
2008-05,-0.04631601021752133,-0.1104672113196513,-0.059866382046376336,-0.06360079245140253,-0.07479906745403529,-0.057320818489137566,-0.03767473805238136
2008-06,-0.21356970469267614,-0.193774451361918,-0.16984432176274983,-0.20824275741897594,-0.1907826539862367,-0.1772258175722851,0.018627678381748697
2008-07,0.059951941060466744,0.14998657282432484,0.08488301202103339,0.015019077051785833,0.04202417849054409,0.026921974885898675,0.05851986660130818
2008-08,0.022521189362646115,0.01036032854378244,0.011898794974206211,0.007657133900535038,0.006634185173860842,0.02080551842734611,-0.0065919047727689365
2008-09,-0.1881489341639804,-0.09909103803033814,-0.08001957361287619,-0.1936987724053459,-0.17907257253522765,-0.17731194174245538,0.05184204800188025
2008-10,-0.2836723275500271,-0.23897141133379432,-0.2617622364132688,-0.41856659983061056,-0.30645856654199427,-0.3194398467380083,0.07840447475242451
2008-11,-0.062521261195625,-0.1214378583001917,-0.04122072624793274,-0.1571275724708105,-0.13233706432900874,-0.13712759393404028,-0.01706304448138246
2008-12,0.10353006106098575,0.3052158976858674,0.09501176681502795,0.10175791629358802,0.11338559243191625,0.11430534517824358,0.10665675638160493
2009-01,-0.08170667076783608,-0.12188532597086761,-0.007947122224436472,-0.13850218506861298,-0.07958854618034429,-0.08665227883574235,0.009367491842618578
2009-02,-0.05631143833902515,-0.010239584791461857,-0.033392406775970725,-0.0853608698069833,-0.06643908025244014,-0.08482763916254728,0.032496821551053226
2009-03,0.09572718586405865,0.0659410694252735,0.0808511684148388,0.05564640680649947,0.059557236514403686,0.0398961921359714,-0.012937643365440454
2009-04,0.2063922359396717,0.11509926627693315,0.14585500510866958,0.2143188830885343,0.17960854903543627,0.19632532900500108,-0.06300165185791828
2009-05,0.3378238482689069,0.37995529642540093,0.3430775504022556,0.5082589247365924,0.39415308580654035,0.4223481842206345,-0.035987195386779025
2009-06,-0.01566821690714164,0.06259668565252889,-0.036449592288447075,-0.024713097871844936,-0.018514199104228295,-0.041951674728325644,0.04223190066364359
2009-07,0.11335018671999378,0.051922581022324776,0.06991548147248847,0.07258342409183338,0.09447927787285351,0.08996323542171807,-0.019765875958324436
2009-08,0.037220412666803065,0.0055425590577108715,0.013284875132253928,0.12079192201074263,0.11122519417121014,0.09091258567213988,-0.02062229072431234
2009-09,0.07590091496627553,0.12167308223980769,0.0785900278274392,0.06778388768326855,0.0960624274730141,0.0878399373584285,0.037025353531638855
2009-10,-0.10577067887742676,-0.023864405972235634,-0.0537967238988498,-0.07475064361516426,-0.06744056087677024,-0.053449928571569466,0.04460817782179257
2009-11,0.10564161413454969,0.05359966851434737,0.06598485466595137,0.05102908602514721,0.07264839402354767,0.07372355211261625,-0.015211318810900917
2009-12,0.03448215018732131,0.038372527848710286,0.04343323862826261,0.08453221575902581,0.08369809635414283,0.0848956336534556,0.0015281291282529946
2010-01,-0.03674608468039107,-0.02946329210421416,-0.03454341050937119,-0.007268720833241515,-0.02216252406209253,-0.019884732614187047,-0.003805505326337052
2010-02,-0.010971232930270537,-0.027647401348647245,0.0004719242694159017,-0.0366242441850207,-0.026935829426821236,-0.011150740641149464,-0.0034938768300886193
2010-03,0.01838467735022348,0.026903746705697763,0.05941948825562373,0.05140458053128322,0.05162017076496781,0.06565908474523141,0.00436732979457944
2010-04,0.0037993931486790225,0.0069566518877156374,0.012398842774501788,0.04719874130870838,0.07921515915869681,0.07028997732203422,0.01758683829451252
2010-05,-0.07481434823313228,0.012063186740897852,-0.023467273849945708,-0.08497702453811029,-0.07335150279360729,-0.050496937602064806,0.049251528359266564
2010-06,0.03828042114026094,0.062484635686096544,0.04647852744013763,0.0652175161203599,0.0744592337715475,0.05922505855978873,0.016722966098511607
2010-07,0.055579589294771456,-0.007155236023960086,0.010561470152248602,0.019372524963556143,0.046823366961962855,0.02966273093289764,-0.017641991660162414
2010-08,-0.029804591409716006,0.013456205178909622,0.019878529646433534,0.0012612164779954391,0.019557040393826317,0.021005736025994058,0.030778310252228252
2010-09,0.1028777140210687,0.07504919253831029,0.09262347246776274,0.0683541720193021,0.07536407218589747,0.06455135235817584,-0.010409310658081539
2010-10,0.011675037210662632,0.016272550279884827,-0.014797533867813184,0.014959704661773899,0.041405397818282605,0.01579847124185118,0.015521603112865451
2010-11,-0.050004714733662706,-0.05584685300684298,-0.04418586131604822,-0.09702258001341216,-0.08619949978109216,-0.08025924838541618,0.0024904709795698643
2010-12,0.03223175732226381,-0.005130663905996483,0.03468141889995674,-0.002033564884552531,0.010656543960445415,0.018723165140150315,-0.012336156191631175
2011-01,-0.09493205783641197,-0.12981207884677876,-0.0899337001536234,-0.1319174591912999,-0.1254861828412223,-0.11996212008107522,-0.014224372330144591
2011-02,-0.033928668471395515,-0.02094976706751802,-0.04648583217366994,-0.09086168926899625,-0.07427273511945058,-0.07235589845578941,0.014783927776711586
2011-03,0.08082370913458661,0.10209499450033895,0.08348089309535345,0.04155773838686165,0.0910118982668971,0.05791772365388535,0.03536272262289388
2011-04,-0.020768792617299324,-0.0028450083623727082,0.025761881694411046,0.055500022047198554,0.04999499219371252,0.048212280024076015,0.00620937720072029
2011-05,-0.02654687252622955,-0.011341027198499705,-0.02856457151369597,-0.060065493930871336,-0.04661914773193594,-0.04518926741373485,0.014326095763332616
2011-06,0.007541912264444338,0.028673227078910766,0.001157834708714978,-0.01681115299825246,-0.015831646479180186,-0.018190019642871435,0.01105541066676935
2011-07,-0.03168641402047373,-0.06556494793220173,-0.004495717345042799,0.012414829667174332,0.01558214547803183,0.026979202015501146,-0.015355609050435252
2011-08,-0.09548721928891361,-0.11387740316833869,-0.05548029349792839,-0.13014549002792136,-0.11976082982982027,-0.10408860780368448,-0.004002761840661978
2011-09,-0.008821560896467847,-0.011213355146593385,-0.009688846503469234,-0.014084299510483025,-0.009634242480640567,-0.017809836421249843,0.0010291313898584606
2011-10,0.058001679737290215,0.06141924599591027,0.04913322956209175,0.01520133932411773,0.020574964192215037,0.01485488414480535,0.004395595563358681
2011-11,-0.11144376719058041,-0.11777547612620624,-0.07231021337838663,-0.1569430277463656,-0.12484935169119848,-0.12620630936994498,0.012880983559770631
2011-12,-0.07998379341199881,-0.07604217277050933,-0.04079008000130148,-0.10393956498293554,-0.12914060718869455,-0.09735318305526457,-0.01062971078213476
2012-01,0.17403913798871265,0.21548428937074346,0.1090855067059943,0.14887619087211496,0.1595801648356755,0.14856921542497298,0.026074562672795676
2012-02,0.05915499552582694,0.04224749262310649,0.046306645943598616,0.06659383722108149,0.04984418086454084,0.07543582660546175,-0.016828579629630552
2012-03,-0.022172626796660166,-0.04446700857280767,-0.015366642007234916,-0.03784798255243416,-0.03201217475860897,-0.02105163443131031,-0.008229286991161162
2012-04,0.0063749091884078655,-0.008412903614071394,-0.014012930727873043,-0.015310685436845172,0.008957390370169937,0.0008893530239486536,0.004740131502267925
2012-05,-0.0787753588932348,-0.06763260070781626,-0.05190442714112823,-0.09248154868291945,-0.07485051507487295,-0.07267249134143274,0.014386895896732518
2012-06,0.0770973430302722,0.04357774946593708,0.06494977086342366,0.04987549360388063,0.04478192478081594,0.03045288097544186,-0.0193065811936999
2012-07,-0.016828288578296602,0.0185010553396193,-0.011159476484812376,-0.019370323828041186,-0.01818513947036175,-0.019441429494874093,0.01825726413779767
2012-08,-0.008497121941968033,-0.0045238391219627255,0.0025772233055333816,-0.027131043546398663,-0.007858566012636464,-0.008805877798434685,0.011622880176883755
2012-09,0.11510636518234932,0.09873883389808213,0.06516048294090389,0.10202114558090024,0.07771309450401255,0.08856223368387711,-0.020337791180577436
2012-10,-0.013555800228471703,-0.01699395582079616,-0.012060951541368681,-0.019084688151977093,-0.014591965522780562,-0.006837882883121411,0.0005272835184360371
2012-11,0.06830979741551517,0.04546560803751609,0.03162084339054676,0.03444822353595181,0.034856146254257876,0.029717833030800233,-0.01121813332984651
2012-12,0.026892175271667325,0.022694552353018524,0.0129985371114637,0.011105673807225255,0.022750777926735594,0.020814380705047895,0.0037237406004307673
2013-01,0.0014419043445476933,0.03299518980167029,0.02587501750318717,-0.028895052147826505,-0.022057014385833084,-0.033732022090438255,0.019195661609558008
2013-02,-0.0849037357735353,-0.07123909531620268,-0.05805406355493387,-0.11631669432105739,-0.12145386830374043,-0.10871477506722022,0.0042637332373247905
2013-03,-0.04119285285050772,-0.012663445025277853,-0.0067212618425150075,-0.07133218001630523,-0.07083998628130495,-0.05561300211067939,0.014510800780115074
2013-04,0.049799843329124786,0.0647023189990894,0.035374970097335603,0.026754141355038185,0.04490229587604933,0.032379652857402456,0.01652531509548788
2013-05,-0.005249115284711894,-0.024108684019249097,0.010467504957669583,-0.0049048119081468505,-0.01867917815060439,-0.02334117033191282,-0.016316967488497373
2013-06,-0.06978773914969574,-0.0070516354020553505,-0.03153758042170635,-0.08972543401130037,-0.06028130175714739,-0.0650546138248468,0.046090118000896685
2013-07,-0.03025225874691886,0.006689749349324119,-0.01939414803984432,-0.07756674753186063,-0.07184616776238877,-0.08713936357371448,0.021331293932857424
2013-08,-0.05712414298832723,-0.022781322522277953,-0.02794849609181511,-0.023767840350342653,-0.04917502462553682,-0.051687583634334865,0.004467818095427553
2013-09,0.07909585265830507,0.06044354744568149,0.04653948503216666,0.04032599651432404,0.05432672972974581,0.03974657017666942,-0.0023257859986009002
2013-10,0.0997906373723299,0.08178578796774387,0.0705127684272806,0.08769803471608822,0.07932326361364196,0.07382274749400651,-0.013189810253516149
2013-11,-0.01821466481482057,-0.007834039881353538,-0.009899225958512798,0.030708885492143907,0.05686094995540767,0.030599773187272392,0.018266344698365397
2013-12,0.03735787615042804,0.037355192759739066,0.02762071246344382,0.046190771852407435,0.05776806360250756,0.07216917573689234,0.00578730417970557
2014-01,-0.024460600213628635,-0.06707628955617681,-0.038075915126690396,-0.04579991765717974,-0.06376999971630651,-0.055650868929360546,-0.030292885700837477
2014-02,0.034547504007087365,0.021356263120317003,0.017096597011824907,0.02841301015877089,0.025859529779695262,0.023887374077328064,-0.007872360632922994
2014-03,0.024998836820731906,0.09794273890742974,0.09842525904845284,0.07749627194340825,0.09915281132294879,0.11645318807731007,0.04730022073311919
2014-04,0.010983278070723032,0.0024821564876942336,0.0030552094048137547,0.03987491216359224,0.04787548746082601,0.045747211428078395,-0.0002502731428975155
2014-05,0.06811117700648844,0.12018277380727481,0.12843478453679855,0.17197884473946895,0.18760526921882556,0.17852087801884894,0.03384901064007148
2014-06,0.08492629657093269,0.03513676954487169,0.060397301844152936,0.11227322952625336,0.10963758928407938,0.13611754795556816,-0.026212583634117492
2014-07,0.0224248307086347,-0.016140533751325657,-0.0019251087699299245,-0.00017068924491284664,-0.017297349353335857,-0.027641283487109664,-0.027846012284191687
2014-08,0.026047770262995266,0.018425707351942856,0.0331254654016175,0.015477741066538146,0.02059965435835094,0.005142787073398009,-0.001250074809619809
2014-09,0.03471869098475211,-0.005522144706914962,0.0015988902031975425,0.046192110573863146,0.02532058964081491,0.018042125501846182,-0.030556178312357653
2014-10,0.030490158688108476,0.026077813648311254,0.03911900400052999,0.02558775002187763,0.03003520582690255,0.02960170528248725,1.7555382613845816e-05
2014-11,0.03381211285700386,0.013774662318864357,0.019980996225110185,0.015815879601434962,0.026119237134542773,0.03623697741628532,-0.004867046502515848
2014-12,0.0023386713935234045,-0.02542459522553643,-0.02967319931538413,-0.004657119349848248,-0.017549547789457904,0.0009101860185314927,-0.020327847529334746
2015-01,0.06205976316338569,0.1337635928821917,0.039467808252605464,0.025035040589672115,0.04054837741954548,0.01913167825693684,0.04360858327433968
2015-02,0.028255276191109173,0.026429542881861192,0.0015164644575042738,0.0020996027542788172,0.00608609837816203,-0.008354973635103694,0.0010803811573176156
2015-03,-0.03218157953295098,0.026002409687569308,-0.02945083712024992,-0.029069050551526133,-0.03595647642630116,-0.025648702504523953,0.025648281672872628
2015-04,-0.02898360918852252,-0.051248868113753836,-0.02194638223613156,-0.010902667464039197,-0.01555650076393083,-0.014125925902439882,-0.013459546112561473
2015-05,0.04169821988023388,0.019825696046262015,0.0335538113216193,0.028947569538065453,0.008428970748367686,0.017736568750600475,-0.021195561311834813
2015-06,-0.013842082919622653,-0.05425803918354455,0.007653525691998446,-0.02647405639119493,-0.027436217413809846,-0.030667421326841342,-0.020689058643268407
2015-07,0.03710557852863294,-0.0038564728508973943,0.01785105316703211,0.0636150160972434,0.10651072914799925,0.07560726704917176,0.0009668308356127545
2015-08,-0.029799924138047895,-0.0339196469855418,-0.08227708153953041,-0.09478147913098114,-0.08378594506218591,-0.08322573240741078,0.003437905610650667
2015-09,0.008212411849514328,-0.036070998552149534,-0.01195116558311918,-0.00596235955691915,0.0042176001698720055,0.011088379214579896,-0.017051725337436353
2015-10,0.009904840191782163,0.04646050003467175,0.015117726469432727,0.013669385036218003,0.04519736938870874,0.04177331742247573,0.03404182209769017
2015-11,-0.031856904074136425,0.020182109457223957,0.0007439160021558477,0.025505406919459198,0.04868307664856887,0.0329426383809124,0.03760834163023503
2015-12,0.011466678425313324,-0.01934920560184722,0.009571021845919608,0.020046597840780653,0.03739542688199401,0.01674211314211615,-0.006733527492973592
2016-01,-0.038545263080393216,-0.06503664045874692,-0.07260176532664958,-0.09577679276233095,-0.09637400198593274,-0.10187137634747147,-0.013544293300977756
2016-02,-0.0726984266778032,-0.060647260864101604,-0.07587152408924303,-0.1398472497021469,-0.14683117060467757,-0.135559642203867,0.0025336224555854575
2016-03,0.0966447241818035,0.11479599817929675,0.119353773455453,0.11376893035168142,0.11552436460910434,0.13098568341752512,0.009953354127458083
2016-04,0.009028400268586392,0.0013008272622663875,0.03523254985361226,0.044882672288617184,0.05778969189461141,0.05689646299802709,0.0025897232998371086
2016-05,0.021447419755532392,0.05038501004713947,0.024132160535940316,-0.01783528455105262,-0.0029764104006281145,0.004748954007622095,0.021898232221015793
2016-06,0.02268414593915965,0.04044625352254589,0.050240730893061226,0.0609840181965371,0.08449917027889094,0.07313764746339818,0.020638629832870042
2016-07,0.054641606545302764,0.04026308470010862,0.057585160127095206,0.027273401353382135,0.05993526554490807,0.04425973724107981,0.009141671173165895
2016-08,0.023402691278085894,0.029077685446442358,0.018529870815481284,0.00431165403532972,0.026899345301464803,0.024064196557860348,0.014131342717245775
2016-09,-0.009944230103936497,-0.026877226283143183,-0.006337880416147358,-0.005725916305554846,-0.01610986643670362,0.008982068981966311,-0.013658473155177731
2016-10,0.0032903677861611876,0.059936948847532076,0.023060124419004152,0.0582059444454908,0.08692865181930637,0.07467240865312498,0.042684644217593236
2016-11,-0.04021834904625746,-0.038109297490300724,-0.05555984063708589,-0.08772373399397021,-0.08990571364366826,-0.09375535326728486,-3.646404687066007e-05
2016-12,-0.022494272630978463,-0.01738233274610548,0.0005665544425467202,-0.02463464430479807,-0.017749881111237195,-0.019687942912274707,0.005998351539216927
2017-01,0.05508657418084966,0.09088821097858456,0.04863783017128232,0.061146398978718194,0.08539361423226935,0.07182616103261433,0.030024426025643022
2017-02,0.04018241562225932,0.06903405937516811,0.04325093628594256,0.038384536879635216,0.05223724649306508,0.0497256187158859,0.021352176683169334
2017-03,0.04191036798070647,0.01411535893546431,0.02982608635759106,0.0472701159772889,0.04316194967506099,0.0561331946992389,-0.015951587673735033
2017-04,0.0033841211725429204,0.039736309122648056,0.03403025529626804,0.04712146676321441,0.06413644464076496,0.06941190548125553,0.02668358291382784
2017-05,0.007764434240737897,-0.012937027903057544,0.02219801790619034,-0.045355432037327566,-0.03692719903321876,-0.03159002994358738,-0.006136614569843317
2017-06,0.013286304900108525,-0.038928593280854365,-0.01378887845580642,0.021184378235663635,0.0005167408105120267,0.011223112358792102,-0.036441267803057245
2017-07,0.047710468159815875,0.041672204895868446,0.06684066260812338,0.0379195405860079,0.049704729781936796,0.042252353886354274,0.002873462965990739
2017-08,-0.015307075630643492,0.07402857283659964,-0.0019968903766027116,-0.023336253271457347,-0.004038916184383879,-0.015849912296202896,0.054316492777158304
2017-09,-0.010050928925848784,-0.021694507661612274,-0.010156160610216784,0.00535465346002085,0.011153158731244247,-0.004273186850340146,-0.0029225367322700466
2017-10,0.07382163360679492,0.08084961921525598,0.07526085300735184,0.07263763019153607,0.11461015505829805,0.0950267155253723,0.024500255237611526
2017-11,-0.005995348739644617,0.00043763841176435527,-0.009216684673664205,0.053710340945293505,0.04711839579808932,0.016396743341555654,-7.947899789760571e-05
2017-12,0.02781734049473563,0.05719902322511451,0.04015196595454414,0.044731307135593576,0.05292714327112723,0.06088669906835967,0.01878875943295627
2018-01,0.03462794064524361,-0.002484282121771924,0.0017391304338510705,-0.029821803862164306,-0.03691393655144245,-0.04054875271140493,-0.02210217772814684
2018-02,-0.03694234917438978,-0.03643755177924738,-0.04403161513347377,-0.034518670218051106,-0.04508303357227115,-0.03331922706687046,-0.005029782979538822
2018-03,-0.030191019528936894,-0.039442244523642804,-0.040807411308220784,-0.07058129745543194,-0.09775780855399592,-0.06909756985944512,-0.01821386804663494
2018-04,0.08296709625265904,0.047590121313035416,0.055792242350634666,0.05507665887559496,0.07745500099083362,0.06093946100510146,-0.00649931641219248
2018-05,-0.007966491048893874,-0.03513922175746201,-0.008949508713311299,-0.07819851087735569,-0.07945450918792596,-0.08163175797420992,-0.0142143645095692
2018-06,0.0028490937139434244,-0.015937943861078687,-0.040884401643777483,-0.07792939882217009,-0.09242352631046442,-0.07596870594897097,-0.016640582531658225
2018-07,0.058896751649599656,0.048391456699665554,0.06591271720899873,0.016219741877527265,0.02685890613647527,0.028560184610762374,6.693465450695324e-05
2018-08,0.03850091666139038,0.041580581481893045,0.060253920918057924,0.03146836050796447,0.02658565804721377,0.030200396629586835,-0.0009015188201240212
2018-09,-0.06772702128709088,-0.11756368304542811,-0.08169442515526962,-0.16747808751497517,-0.16212348210906846,-0.1577739504241297,-0.022241028176215247
2018-10,-0.047911614936017144,-0.02219312710299653,-0.0490864465872958,-0.03975724975712471,-0.003872532272412033,-0.013176153031819718,0.03080160265886665
2018-11,0.06886284345672825,-0.02635165757266504,0.04176609644915757,-0.0015001753262315987,7.67355460943186e-05,0.005744498679218593,-0.04681879507853368
2018-12,0.0259776495128562,0.0058349003389693566,0.004020754789503907,0.018242524137059322,0.02499219719271764,0.021393955028156275,-0.006696538059114264
2019-01,-0.06563807747630751,-0.04781280231204349,0.008444695534808857,-0.08297980154181102,-0.06876760421084319,-0.05850684713585236,0.01601873624761592
2019-02,0.019986698386208812,0.007503358643791293,-0.008050278330102228,-0.00999753576646161,-0.06209914578807267,-0.026673984430095856,-0.03229247488201429
2019-03,0.0799311832041754,0.08481502970420013,0.07093409277875314,0.09312200403272561,0.09340249191684086,0.08803157176769166,0.002582167192069995
2019-04,-0.02207376114747659,-0.023396676394983173,0.024860613120799534,-0.022575292220840287,-0.05278995002540979,-0.02793576133668728,-0.015768786526038043
2019-05,0.013766259418849286,-0.010854007106969356,0.014385794046024872,0.009614517692090653,-0.005888437898380375,-0.006201233012250994,-0.020061611058144836
2019-06,-0.03241318703039731,-0.002685673467248021,-0.004792257453108196,-0.06018605497897104,-0.06265090464090445,-0.06182445617364547,0.013631331950607943
2019-07,-0.06922914078870418,-0.09326345114531147,-0.05244367460702172,-0.11854059296101047,-0.1225544714724223,-0.1341831170220082,-0.014024094434009551
2019-08,0.015325138393675374,-0.03729600697407252,-0.005939176254966626,-0.01720907186793273,-0.026113992026081802,-0.027541131589755522,-0.03076303276294848
2019-09,0.08322883155432519,0.016642487047586918,0.037782447491637526,0.045620299348372806,0.022549894177692098,0.0336670415349695,-0.044828374838709495
2019-10,0.03358214837492772,0.03832165908868728,0.059062027758848314,0.011182699649875148,0.014515127599001029,0.012897522365538532,0.004035969331442721
2019-11,0.04283390954283085,-0.031174508991595275,0.0013103632257792119,0.001279553851386354,0.0005047620061489984,-0.012772956580628617,-0.03739160518983174
2019-12,-0.0012710855788694258,0.02978090841295302,-0.0026369422503168456,-0.02021867364936234,-0.009486636191580772,-0.0027211629389857434,0.02089201572480201
